alert_id,meter_id,zone,alert_timestamp,anomaly_type,severity,anomaly_score,status,estimated_loss_units,assigned_inspector,resolution_timestamp,root_cause,model_version
ALT-000659,BSCM-000093,Indiranagar,2023-12-18 05:00:00,Overcurrent,Low,0.5732,Resolved,0.0,INS-0017,2023-12-22T22:00:00,Line fault,TheftDetect-v3.0
ALT-000660,BSCM-000021,Electronic City,2023-07-03 07:00:00,Meter Tamper,High,0.656,Resolved,0.0,INS-0005,2023-07-08T02:00:00,Phase cut,TheftDetect-v2.1
ALT-000661,BSCM-000352,Electronic City,2024-03-23 15:00:00,Phase Imbalance,Low,0.7498,Investigating,0.0,INS-0008,,,TheftDetect-v2.1
ALT-000662,BSCM-000009,Koramangala,2023-01-13 02:00:00,Voltage Sag,High,0.8777,Investigating,0.0,INS-0008,,,TheftDetect-v2.1
ALT-000663,BSCM-000294,Yelahanka,2023-06-03 15:00:00,Communication Loss,High,0.7692,Investigating,0.0,INS-0018,,,TheftDetect-v3.0
ALT-000664,BSCM-000158,Electronic City,2024-01-12 10:00:00,Meter Tamper,Critical,0.7848,Investigating,0.0,INS-0006,,,Ensemble-v1
ALT-000665,BSCM-000208,Electronic City,2024-10-23 04:00:00,Meter Tamper,Low,0.9012,Resolved,0.0,INS-0006,2024-10-27T07:00:00,Faulty firmware,Ensemble-v1
ALT-000666,BSCM-000381,Indiranagar,2024-09-24 22:00:00,Voltage Sag,High,0.623,Investigating,0.0,INS-0008,,,TheftDetect-v3.0
ALT-000667,BSCM-000328,Electronic City,2024-04-04 13:00:00,PF Degradation,Low,0.8771,Resolved,0.0,INS-0014,2024-04-08T17:00:00,Rodent damage,TheftDetect-v2.1
ALT-000668,BSCM-000066,Electronic City,2024-01-09 00:00:00,Communication Loss,Medium,0.7112,Investigating,0.0,INS-0019,,,Ensemble-v1
ALT-000669,BSCM-000042,Jayanagar,2024-11-30 09:00:00,Meter Tamper,Medium,0.7469,Investigating,0.0,INS-0016,,,TheftDetect-v2.1
ALT-000670,BSCM-000190,Jayanagar,2023-08-10 04:00:00,Meter Tamper,High,0.7169,Investigating,0.0,INS-0001,,,TheftDetect-v2.1
ALT-000671,BSCM-000481,Jayanagar,2024-04-27 10:00:00,Communication Loss,High,0.8902,Investigating,0.0,INS-0004,,,TheftDetect-v3.0
ALT-000672,BSCM-000059,Indiranagar,2023-02-13 10:00:00,Voltage Sag,Medium,0.9898,Open,0.0,,,,TheftDetect-v2.1
ALT-000673,BSCM-000339,Electronic City,2024-05-12 04:00:00,Meter Tamper,Medium,0.9035,Investigating,0.0,INS-0006,,,Ensemble-v1
ALT-000674,BSCM-000422,Rajajinagar,2024-09-20 04:00:00,Energy Theft,High,0.8171,Resolved,80.33,INS-0002,2024-09-22T11:00:00,Rodent damage,TheftDetect-v2.1
ALT-000675,BSCM-000308,Indiranagar,2023-08-12 02:00:00,Phase Imbalance,High,0.8195,False Positive,0.0,INS-0018,,,Ensemble-v1
ALT-000676,BSCM-000178,Marathahalli,2023-02-11 04:00:00,Reverse Energy,Low,0.7301,Resolved,0.0,INS-0020,2023-02-14T21:00:00,,TheftDetect-v2.1
ALT-000677,BSCM-000219,Indiranagar,2023-08-22 02:00:00,Overcurrent,Medium,0.8649,Investigating,0.0,INS-0005,,,TheftDetect-v3.0
ALT-000678,BSCM-000063,BTM Layout,2023-08-10 11:00:00,Energy Theft,Low,0.6024,Resolved,217.27,INS-0014,2023-08-15T01:00:00,,TheftDetect-v3.0
ALT-000679,BSCM-000149,Whitefield,2024-06-21 18:00:00,Communication Loss,Low,0.6751,Resolved,0.0,INS-0018,2024-06-25T18:00:00,Faulty firmware,TheftDetect-v3.0
ALT-000680,BSCM-000198,Whitefield,2024-06-17 10:00:00,Communication Loss,Medium,0.6461,Open,0.0,,,,TheftDetect-v3.0
ALT-000681,BSCM-000418,Hebbal,2024-02-02 21:00:00,PF Degradation,Low,0.6146,Resolved,0.0,INS-0009,2024-02-03T22:00:00,Faulty firmware,Ensemble-v1
ALT-000682,BSCM-000390,BTM Layout,2023-07-01 20:00:00,Energy Theft,Low,0.6725,Resolved,198.25,INS-0016,2023-07-04T21:00:00,External surge,Ensemble-v1
ALT-000683,BSCM-000341,Whitefield,2024-07-30 15:00:00,Voltage Sag,High,0.7848,Resolved,0.0,INS-0001,2024-08-03T14:00:00,Line fault,TheftDetect-v2.1
ALT-000684,BSCM-000412,Yelahanka,2023-10-29 20:00:00,Meter Tamper,Low,0.7084,Resolved,0.0,INS-0006,2023-11-02T19:00:00,Faulty firmware,Ensemble-v1
ALT-000685,BSCM-000151,Rajajinagar,2023-04-07 10:00:00,Overcurrent,Low,0.9576,Resolved,0.0,INS-0013,2023-04-08T20:00:00,Faulty firmware,TheftDetect-v2.1
ALT-000686,BSCM-000042,Jayanagar,2023-01-13 00:00:00,Energy Theft,Critical,0.9209,Investigating,133.65,INS-0003,,,Ensemble-v1
ALT-000687,BSCM-000183,BTM Layout,2024-02-19 22:00:00,PF Degradation,Medium,0.8379,Investigating,0.0,INS-0020,,,TheftDetect-v3.0
ALT-000688,BSCM-000143,Yelahanka,2024-09-07 01:00:00,Voltage Sag,Medium,0.56,Investigating,0.0,INS-0014,,,TheftDetect-v2.1
ALT-000689,BSCM-000096,Jayanagar,2024-03-10 21:00:00,Voltage Sag,Critical,0.5573,Open,0.0,,,,Ensemble-v1
ALT-000690,BSCM-000079,Jayanagar,2024-10-05 19:00:00,PF Degradation,Low,0.9073,Resolved,0.0,INS-0012,2024-10-10T19:00:00,Meter bypass,Ensemble-v1
ALT-000691,BSCM-000431,Jayanagar,2023-03-07 22:00:00,Meter Tamper,High,0.9568,Resolved,0.0,INS-0013,2023-03-08T21:00:00,Rodent damage,TheftDetect-v2.1
ALT-000692,BSCM-000005,Hebbal,2023-02-01 20:00:00,Reverse Energy,High,0.8957,Open,0.0,,,,Ensemble-v1
ALT-000693,BSCM-000225,Indiranagar,2024-12-13 06:00:00,Meter Tamper,Critical,0.7279,Resolved,0.0,INS-0019,2024-12-16T20:00:00,External surge,TheftDetect-v3.0
ALT-000694,BSCM-000200,BTM Layout,2024-09-16 00:00:00,Reverse Energy,Low,0.9185,False Positive,0.0,INS-0004,,,TheftDetect-v2.1
ALT-000695,BSCM-000493,Yelahanka,2024-01-02 20:00:00,Reverse Energy,Medium,0.9022,Resolved,0.0,INS-0005,2024-01-04T15:00:00,,TheftDetect-v2.1
ALT-000696,BSCM-000149,Whitefield,2024-09-21 01:00:00,Energy Theft,Low,0.6515,Resolved,61.97,INS-0019,2024-09-22T17:00:00,Faulty firmware,Ensemble-v1
ALT-000697,BSCM-000136,Whitefield,2023-02-26 06:00:00,PF Degradation,Low,0.9478,Open,0.0,,,,Ensemble-v1
ALT-000698,BSCM-000384,Hebbal,2023-08-02 20:00:00,Reverse Energy,Medium,0.8946,Resolved,0.0,INS-0018,2023-08-05T13:00:00,Faulty firmware,TheftDetect-v2.1
ALT-000699,BSCM-000371,Electronic City,2024-12-23 02:00:00,Overcurrent,Medium,0.6265,Resolved,0.0,INS-0015,2024-12-24T12:00:00,,TheftDetect-v3.0
ALT-000700,BSCM-000394,Indiranagar,2023-06-18 18:00:00,Communication Loss,Medium,0.8481,Resolved,0.0,INS-0016,2023-06-20T06:00:00,Faulty firmware,TheftDetect-v2.1
ALT-000701,BSCM-000271,Rajajinagar,2024-02-14 03:00:00,Overcurrent,High,0.6862,Resolved,0.0,INS-0013,2024-02-15T12:00:00,Phase cut,TheftDetect-v3.0
ALT-000702,BSCM-000245,Electronic City,2023-06-01 16:00:00,Phase Imbalance,Low,0.9537,Resolved,0.0,INS-0001,2023-06-05T10:00:00,Faulty firmware,TheftDetect-v2.1
ALT-000703,BSCM-000484,Jayanagar,2023-01-21 21:00:00,Reverse Energy,Medium,0.8002,Open,0.0,,,,Ensemble-v1
ALT-000704,BSCM-000140,Koramangala,2023-02-22 03:00:00,PF Degradation,Low,0.8534,Resolved,0.0,INS-0002,2023-02-27T03:00:00,Phase cut,TheftDetect-v2.1
ALT-000705,BSCM-000179,Yelahanka,2024-06-25 03:00:00,PF Degradation,Medium,0.7654,Resolved,0.0,INS-0001,2024-06-26T03:00:00,Rodent damage,TheftDetect-v2.1
ALT-000706,BSCM-000105,Rajajinagar,2023-09-30 04:00:00,Reverse Energy,Medium,0.863,Resolved,0.0,INS-0009,2023-10-04T21:00:00,Faulty firmware,Ensemble-v1
ALT-000707,BSCM-000407,Electronic City,2024-03-10 21:00:00,Voltage Sag,Medium,0.5891,Resolved,0.0,INS-0007,2024-03-12T14:00:00,External surge,Ensemble-v1
ALT-000708,BSCM-000239,Yelahanka,2024-03-23 09:00:00,Communication Loss,Low,0.6236,Resolved,0.0,INS-0016,2024-03-27T06:00:00,Meter bypass,TheftDetect-v3.0
ALT-000709,BSCM-000343,Marathahalli,2024-01-26 10:00:00,Reverse Energy,High,0.8492,Resolved,0.0,INS-0014,2024-01-27T08:00:00,Rodent damage,Ensemble-v1
ALT-000710,BSCM-000492,Whitefield,2024-01-17 05:00:00,PF Degradation,Critical,0.5834,Resolved,0.0,INS-0009,2024-01-21T23:00:00,Line fault,Ensemble-v1
ALT-000711,BSCM-000219,Indiranagar,2024-08-30 19:00:00,Meter Tamper,Low,0.8234,False Positive,0.0,INS-0009,,,TheftDetect-v3.0
ALT-000712,BSCM-000097,Whitefield,2023-06-30 01:00:00,Voltage Sag,Low,0.7537,Resolved,0.0,INS-0007,2023-07-03T03:00:00,Faulty firmware,TheftDetect-v2.1
ALT-000713,BSCM-000174,Yelahanka,2024-07-24 16:00:00,PF Degradation,High,0.6074,False Positive,0.0,INS-0014,,,TheftDetect-v3.0
ALT-000714,BSCM-000032,Yelahanka,2023-10-25 18:00:00,Energy Theft,Low,0.5505,Resolved,169.96,INS-0001,2023-10-30T02:00:00,External surge,TheftDetect-v2.1
ALT-000715,BSCM-000493,Yelahanka,2024-07-13 17:00:00,Communication Loss,Low,0.8453,Resolved,0.0,INS-0001,2024-07-17T14:00:00,Rodent damage,Ensemble-v1
ALT-000716,BSCM-000325,Marathahalli,2023-12-15 19:00:00,Reverse Energy,High,0.7869,Resolved,0.0,INS-0011,2023-12-16T22:00:00,Meter bypass,TheftDetect-v2.1
ALT-000717,BSCM-000147,Electronic City,2023-11-19 13:00:00,Meter Tamper,Low,0.9098,Open,0.0,,,,TheftDetect-v2.1
ALT-000718,BSCM-000353,Electronic City,2023-12-03 23:00:00,Overcurrent,High,0.9021,Open,0.0,,,,Ensemble-v1
ALT-000719,BSCM-000029,Whitefield,2023-11-09 05:00:00,Meter Tamper,Low,0.6728,Resolved,0.0,INS-0004,2023-11-10T14:00:00,External surge,Ensemble-v1
ALT-000720,BSCM-000468,Jayanagar,2023-11-30 17:00:00,Energy Theft,Critical,0.9262,Open,274.88,,,,TheftDetect-v2.1
ALT-000721,BSCM-000384,Hebbal,2024-06-16 13:00:00,Phase Imbalance,Medium,0.5924,Investigating,0.0,INS-0005,,,TheftDetect-v2.1
ALT-000722,BSCM-000012,Yelahanka,2024-04-09 10:00:00,Communication Loss,Low,0.6784,Resolved,0.0,INS-0019,2024-04-09T13:00:00,Rodent damage,TheftDetect-v3.0
ALT-000723,BSCM-000219,Indiranagar,2023-12-13 23:00:00,PF Degradation,Low,0.6433,Open,0.0,,,,Ensemble-v1
ALT-000724,BSCM-000265,Hebbal,2023-08-03 14:00:00,PF Degradation,Low,0.5852,Investigating,0.0,INS-0005,,,Ensemble-v1
ALT-000725,BSCM-000495,Jayanagar,2023-08-26 19:00:00,Overcurrent,Low,0.6841,Resolved,0.0,INS-0010,2023-08-30T23:00:00,External surge,TheftDetect-v3.0
ALT-000726,BSCM-000305,Yelahanka,2024-05-28 19:00:00,Meter Tamper,High,0.5542,Investigating,0.0,INS-0002,,,Ensemble-v1
ALT-000727,BSCM-000495,Jayanagar,2023-07-31 21:00:00,Phase Imbalance,High,0.8938,Investigating,0.0,INS-0019,,,TheftDetect-v2.1
ALT-000728,BSCM-000355,Indiranagar,2024-02-20 01:00:00,Voltage Sag,Low,0.8802,Investigating,0.0,INS-0013,,,TheftDetect-v3.0
ALT-000729,BSCM-000457,Marathahalli,2024-11-13 01:00:00,Reverse Energy,Medium,0.5506,Investigating,0.0,INS-0013,,,TheftDetect-v2.1
ALT-000730,BSCM-000131,Koramangala,2023-05-11 17:00:00,Energy Theft,Low,0.5792,False Positive,100.92,INS-0003,,,TheftDetect-v3.0
ALT-000731,BSCM-000327,Electronic City,2024-08-29 23:00:00,Overcurrent,Low,0.7207,Open,0.0,,,,TheftDetect-v2.1
ALT-000732,BSCM-000080,Marathahalli,2024-02-11 13:00:00,Reverse Energy,Low,0.7408,Open,0.0,,,,Ensemble-v1
ALT-000733,BSCM-000239,Yelahanka,2024-10-19 21:00:00,Reverse Energy,Low,0.7745,Resolved,0.0,INS-0018,2024-10-24T11:00:00,,Ensemble-v1
ALT-000734,BSCM-000354,Rajajinagar,2024-06-06 13:00:00,Voltage Sag,Medium,0.9758,Resolved,0.0,INS-0004,2024-06-06T15:00:00,Line fault,Ensemble-v1
ALT-000735,BSCM-000114,Marathahalli,2024-07-06 09:00:00,Meter Tamper,Low,0.7918,Open,0.0,,,,TheftDetect-v3.0
ALT-000736,BSCM-000474,Electronic City,2024-04-02 01:00:00,Meter Tamper,Low,0.6659,Resolved,0.0,INS-0011,2024-04-03T07:00:00,External surge,TheftDetect-v3.0
ALT-000737,BSCM-000353,Electronic City,2023-06-06 02:00:00,Energy Theft,High,0.876,Resolved,301.49,INS-0006,2023-06-07T05:00:00,Rodent damage,TheftDetect-v3.0
ALT-000738,BSCM-000491,Indiranagar,2023-05-08 06:00:00,Overcurrent,Low,0.8132,Resolved,0.0,INS-0005,2023-05-12T07:00:00,Faulty firmware,TheftDetect-v2.1
ALT-000739,BSCM-000225,Indiranagar,2024-09-11 06:00:00,Energy Theft,Medium,0.8606,Open,499.18,,,,Ensemble-v1
ALT-000740,BSCM-000088,Koramangala,2023-05-19 21:00:00,Reverse Energy,Medium,0.8743,Resolved,0.0,INS-0011,2023-05-24T16:00:00,Line fault,TheftDetect-v3.0
ALT-000741,BSCM-000235,Whitefield,2024-06-23 09:00:00,Communication Loss,Low,0.6089,Open,0.0,,,,Ensemble-v1
ALT-000742,BSCM-000009,Koramangala,2024-06-03 01:00:00,PF Degradation,Low,0.6931,Investigating,0.0,INS-0008,,,TheftDetect-v2.1
ALT-000743,BSCM-000142,BTM Layout,2024-06-10 08:00:00,Reverse Energy,High,0.6739,Resolved,0.0,INS-0014,2024-06-12T08:00:00,,Ensemble-v1
ALT-000744,BSCM-000181,Marathahalli,2024-10-02 19:00:00,Voltage Sag,Low,0.8735,Resolved,0.0,INS-0019,2024-10-07T02:00:00,Rodent damage,TheftDetect-v2.1
ALT-000745,BSCM-000385,Indiranagar,2024-09-17 04:00:00,Reverse Energy,Medium,0.7548,Open,0.0,,,,Ensemble-v1
ALT-000746,BSCM-000124,Jayanagar,2024-04-13 22:00:00,Meter Tamper,Medium,0.9537,Investigating,0.0,INS-0002,,,TheftDetect-v3.0
ALT-000747,BSCM-000296,Jayanagar,2024-07-17 03:00:00,Voltage Sag,Low,0.6269,Resolved,0.0,INS-0016,2024-07-17T23:00:00,External surge,Ensemble-v1
ALT-000748,BSCM-000210,Yelahanka,2023-02-08 18:00:00,Reverse Energy,High,0.9429,Resolved,0.0,INS-0005,2023-02-12T03:00:00,Meter bypass,TheftDetect-v3.0
ALT-000749,BSCM-000251,Whitefield,2023-01-05 02:00:00,Overcurrent,High,0.663,Open,0.0,,,,Ensemble-v1
ALT-000750,BSCM-000155,Jayanagar,2023-03-15 14:00:00,Voltage Sag,Medium,0.6178,Investigating,0.0,INS-0007,,,Ensemble-v1
ALT-000751,BSCM-000416,Rajajinagar,2024-03-24 06:00:00,Reverse Energy,Medium,0.7353,Resolved,0.0,INS-0017,2024-03-25T19:00:00,Line fault,Ensemble-v1
ALT-000752,BSCM-000122,Yelahanka,2023-01-31 17:00:00,Meter Tamper,High,0.6418,Investigating,0.0,INS-0016,,,TheftDetect-v3.0
ALT-000753,BSCM-000043,Hebbal,2023-01-07 18:00:00,Voltage Sag,Critical,0.5588,Open,0.0,,,,TheftDetect-v2.1
ALT-000754,BSCM-000235,Whitefield,2023-09-06 08:00:00,PF Degradation,Medium,0.8075,Resolved,0.0,INS-0020,2023-09-09T10:00:00,Rodent damage,TheftDetect-v2.1
ALT-000755,BSCM-000227,Rajajinagar,2024-11-06 01:00:00,Phase Imbalance,Low,0.6717,Resolved,0.0,INS-0017,2024-11-06T23:00:00,Faulty firmware,Ensemble-v1
ALT-000756,BSCM-000217,Marathahalli,2023-03-09 22:00:00,Meter Tamper,Low,0.9416,Investigating,0.0,INS-0015,,,TheftDetect-v2.1
ALT-000757,BSCM-000039,Hebbal,2024-09-09 06:00:00,Voltage Sag,High,0.7072,False Positive,0.0,INS-0009,,,TheftDetect-v3.0
ALT-000758,BSCM-000362,Jayanagar,2024-08-13 03:00:00,Energy Theft,Medium,0.947,Investigating,24.44,INS-0011,,,TheftDetect-v2.1
ALT-000759,BSCM-000416,Rajajinagar,2024-01-30 01:00:00,Phase Imbalance,High,0.6015,Resolved,0.0,INS-0015,2024-01-31T10:00:00,Meter bypass,Ensemble-v1
ALT-000760,BSCM-000450,Yelahanka,2023-08-23 04:00:00,Reverse Energy,Medium,0.5668,Resolved,0.0,INS-0004,2023-08-27T11:00:00,Faulty firmware,TheftDetect-v3.0
ALT-000761,BSCM-000409,Jayanagar,2023-02-14 18:00:00,Meter Tamper,High,0.8435,Investigating,0.0,INS-0019,,,Ensemble-v1
ALT-000762,BSCM-000068,Jayanagar,2023-07-18 21:00:00,Phase Imbalance,High,0.6917,False Positive,0.0,INS-0007,,,TheftDetect-v2.1
ALT-000763,BSCM-000317,Whitefield,2023-12-02 05:00:00,Meter Tamper,Low,0.9047,Open,0.0,,,,TheftDetect-v2.1
ALT-000764,BSCM-000307,Indiranagar,2023-04-17 12:00:00,Communication Loss,Low,0.769,Resolved,0.0,INS-0007,2023-04-20T11:00:00,External surge,TheftDetect-v2.1
ALT-000765,BSCM-000072,Hebbal,2024-12-17 23:00:00,PF Degradation,Low,0.7369,Resolved,0.0,INS-0004,2024-12-20T17:00:00,Meter bypass,Ensemble-v1
ALT-000766,BSCM-000023,Koramangala,2024-09-30 01:00:00,Voltage Sag,Medium,0.7113,Investigating,0.0,INS-0018,,,TheftDetect-v2.1
ALT-000767,BSCM-000321,Hebbal,2023-05-20 20:00:00,Phase Imbalance,Low,0.8141,Resolved,0.0,INS-0020,2023-05-24T22:00:00,Meter bypass,TheftDetect-v2.1
ALT-000768,BSCM-000238,Jayanagar,2023-12-10 13:00:00,Overcurrent,High,0.8689,Open,0.0,,,,TheftDetect-v2.1
ALT-000769,BSCM-000137,Hebbal,2023-10-21 12:00:00,Voltage Sag,Low,0.6941,Resolved,0.0,INS-0020,2023-10-23T19:00:00,Line fault,TheftDetect-v2.1
ALT-000770,BSCM-000053,Yelahanka,2024-05-30 08:00:00,Meter Tamper,Medium,0.6954,Resolved,0.0,INS-0011,2024-05-31T04:00:00,Meter bypass,TheftDetect-v3.0
ALT-000771,BSCM-000163,BTM Layout,2024-04-16 05:00:00,Meter Tamper,Medium,0.6286,Resolved,0.0,INS-0016,2024-04-16T20:00:00,Line fault,Ensemble-v1
ALT-000772,BSCM-000035,Hebbal,2023-08-03 05:00:00,Communication Loss,Medium,0.9837,Open,0.0,,,,TheftDetect-v3.0
ALT-000773,BSCM-000009,Koramangala,2024-05-15 07:00:00,Communication Loss,Low,0.7036,Resolved,0.0,INS-0009,2024-05-16T19:00:00,,TheftDetect-v3.0
ALT-000774,BSCM-000019,Indiranagar,2024-03-09 00:00:00,Voltage Sag,Low,0.9756,False Positive,0.0,INS-0018,,,TheftDetect-v3.0
ALT-000775,BSCM-000093,Indiranagar,2023-11-06 12:00:00,Voltage Sag,Low,0.73,Resolved,0.0,INS-0010,2023-11-11T07:00:00,External surge,TheftDetect-v2.1
ALT-000776,BSCM-000442,Electronic City,2024-08-09 19:00:00,Overcurrent,Medium,0.8695,Resolved,0.0,INS-0010,2024-08-10T00:00:00,Meter bypass,TheftDetect-v3.0
ALT-000777,BSCM-000167,Jayanagar,2024-05-09 00:00:00,Overcurrent,Medium,0.6837,Open,0.0,,,,TheftDetect-v2.1
ALT-000778,BSCM-000043,Hebbal,2023-04-14 21:00:00,Meter Tamper,Medium,0.7049,Investigating,0.0,INS-0015,,,TheftDetect-v2.1
ALT-000779,BSCM-000055,Jayanagar,2023-09-14 07:00:00,Overcurrent,Medium,0.901,False Positive,0.0,INS-0001,,,Ensemble-v1
ALT-000780,BSCM-000177,BTM Layout,2023-01-04 04:00:00,Phase Imbalance,Critical,0.6013,Resolved,0.0,INS-0020,2023-01-07T17:00:00,Faulty firmware,TheftDetect-v3.0
ALT-000781,BSCM-000251,Whitefield,2024-01-30 17:00:00,Meter Tamper,Critical,0.7995,False Positive,0.0,INS-0010,,,TheftDetect-v2.1
ALT-000782,BSCM-000071,Electronic City,2024-05-09 23:00:00,PF Degradation,Critical,0.6318,Resolved,0.0,INS-0009,2024-05-14T00:00:00,External surge,Ensemble-v1
ALT-000783,BSCM-000227,Rajajinagar,2024-03-14 19:00:00,Voltage Sag,Medium,0.9858,Resolved,0.0,INS-0019,2024-03-17T08:00:00,Line fault,Ensemble-v1
ALT-000784,BSCM-000461,Indiranagar,2023-12-05 10:00:00,Overcurrent,Medium,0.5769,Open,0.0,,,,TheftDetect-v3.0
ALT-000785,BSCM-000026,BTM Layout,2024-11-02 22:00:00,PF Degradation,Low,0.871,Resolved,0.0,INS-0019,2024-11-05T19:00:00,Rodent damage,TheftDetect-v2.1
ALT-000786,BSCM-000239,Yelahanka,2024-03-16 22:00:00,PF Degradation,High,0.72,Resolved,0.0,INS-0014,2024-03-20T23:00:00,Faulty firmware,TheftDetect-v2.1
ALT-000787,BSCM-000345,Rajajinagar,2024-01-15 01:00:00,PF Degradation,Medium,0.7619,Open,0.0,,,,Ensemble-v1
ALT-000788,BSCM-000411,Hebbal,2023-06-06 21:00:00,Phase Imbalance,Low,0.7719,Resolved,0.0,INS-0004,2023-06-09T05:00:00,Rodent damage,TheftDetect-v2.1
ALT-000789,BSCM-000273,Hebbal,2023-09-22 19:00:00,Energy Theft,High,0.6982,Resolved,37.59,INS-0020,2023-09-25T02:00:00,External surge,TheftDetect-v2.1
ALT-000790,BSCM-000383,Rajajinagar,2023-03-04 13:00:00,Communication Loss,Low,0.8466,Open,0.0,,,,TheftDetect-v3.0
ALT-000791,BSCM-000394,Indiranagar,2024-03-19 23:00:00,Reverse Energy,Critical,0.9052,Open,0.0,,,,Ensemble-v1
ALT-000792,BSCM-000057,Whitefield,2024-04-11 05:00:00,PF Degradation,High,0.9565,Resolved,0.0,INS-0017,2024-04-12T17:00:00,External surge,Ensemble-v1
ALT-000793,BSCM-000338,Rajajinagar,2024-04-25 23:00:00,Energy Theft,Critical,0.9756,Resolved,429.83,INS-0012,2024-04-27T09:00:00,Line fault,TheftDetect-v2.1
ALT-000794,BSCM-000450,Yelahanka,2024-07-03 21:00:00,Energy Theft,Low,0.6869,Open,311.12,,,,Ensemble-v1
ALT-000795,BSCM-000257,Hebbal,2023-10-27 02:00:00,PF Degradation,Low,0.8849,Open,0.0,,,,TheftDetect-v3.0
ALT-000796,BSCM-000035,Hebbal,2024-12-06 03:00:00,Meter Tamper,High,0.8076,Resolved,0.0,INS-0004,2024-12-10T05:00:00,External surge,Ensemble-v1
ALT-000797,BSCM-000187,Yelahanka,2023-02-10 14:00:00,Meter Tamper,High,0.7445,Resolved,0.0,INS-0013,2023-02-14T22:00:00,Faulty firmware,TheftDetect-v2.1
ALT-000798,BSCM-000391,Yelahanka,2024-07-30 03:00:00,Phase Imbalance,Low,0.5561,Resolved,0.0,INS-0015,2024-07-30T20:00:00,Phase cut,TheftDetect-v2.1
ALT-000799,BSCM-000240,Koramangala,2023-06-15 11:00:00,PF Degradation,Medium,0.8431,Investigating,0.0,INS-0016,,,TheftDetect-v3.0
ALT-000800,BSCM-000309,Marathahalli,2024-07-04 00:00:00,Overcurrent,Critical,0.8716,Investigating,0.0,INS-0014,,,TheftDetect-v3.0
ALT-000801,BSCM-000327,Electronic City,2023-12-03 20:00:00,Meter Tamper,Medium,0.7212,Open,0.0,,,,Ensemble-v1
ALT-000802,BSCM-000049,BTM Layout,2023-08-01 20:00:00,Phase Imbalance,Critical,0.5725,Resolved,0.0,INS-0016,2023-08-03T23:00:00,External surge,TheftDetect-v2.1
ALT-000803,BSCM-000184,Yelahanka,2023-12-28 14:00:00,PF Degradation,High,0.6226,Resolved,0.0,INS-0016,2023-12-28T18:00:00,Faulty firmware,Ensemble-v1
ALT-000804,BSCM-000028,Electronic City,2024-09-22 09:00:00,Overcurrent,Medium,0.6095,Resolved,0.0,INS-0007,2024-09-24T14:00:00,Rodent damage,Ensemble-v1
ALT-000805,BSCM-000166,Marathahalli,2023-10-15 05:00:00,Meter Tamper,Medium,0.8764,Open,0.0,,,,TheftDetect-v2.1
ALT-000806,BSCM-000133,Electronic City,2023-04-05 00:00:00,Energy Theft,Critical,0.8444,Resolved,447.76,INS-0020,2023-04-08T13:00:00,Meter bypass,Ensemble-v1
ALT-000807,BSCM-000183,BTM Layout,2023-01-25 16:00:00,Reverse Energy,Low,0.5788,False Positive,0.0,INS-0007,,,TheftDetect-v2.1
ALT-000808,BSCM-000096,Jayanagar,2023-02-01 20:00:00,Voltage Sag,Low,0.6496,False Positive,0.0,INS-0012,,,TheftDetect-v3.0
ALT-000809,BSCM-000156,Rajajinagar,2023-07-08 04:00:00,Communication Loss,Low,0.8723,Resolved,0.0,INS-0018,2023-07-08T19:00:00,Rodent damage,TheftDetect-v2.1
ALT-000810,BSCM-000006,Rajajinagar,2023-05-20 21:00:00,Overcurrent,Critical,0.6043,Open,0.0,,,,Ensemble-v1
ALT-000811,BSCM-000020,Whitefield,2024-10-01 17:00:00,Reverse Energy,Low,0.8112,False Positive,0.0,INS-0012,,,TheftDetect-v3.0
ALT-000812,BSCM-000138,Yelahanka,2023-11-15 05:00:00,Communication Loss,High,0.8536,Resolved,0.0,INS-0008,2023-11-17T09:00:00,Rodent damage,TheftDetect-v2.1
ALT-000813,BSCM-000148,Indiranagar,2024-03-07 07:00:00,PF Degradation,Medium,0.7097,Resolved,0.0,INS-0014,2024-03-08T20:00:00,Phase cut,TheftDetect-v3.0
ALT-000814,BSCM-000232,Rajajinagar,2023-05-24 22:00:00,Energy Theft,High,0.8199,Investigating,158.73,INS-0006,,,TheftDetect-v2.1
ALT-000815,BSCM-000249,Jayanagar,2024-05-31 13:00:00,Communication Loss,Medium,0.9119,Resolved,0.0,INS-0001,2024-06-02T02:00:00,,TheftDetect-v3.0
ALT-000816,BSCM-000380,Whitefield,2024-09-04 18:00:00,Energy Theft,High,0.9036,Resolved,391.49,INS-0010,2024-09-07T16:00:00,Phase cut,Ensemble-v1
ALT-000817,BSCM-000427,Marathahalli,2024-10-04 23:00:00,Meter Tamper,Medium,0.7935,Resolved,0.0,INS-0016,2024-10-08T18:00:00,External surge,Ensemble-v1
ALT-000818,BSCM-000157,Indiranagar,2023-12-27 07:00:00,Voltage Sag,Low,0.6122,Resolved,0.0,INS-0017,2024-01-01T04:00:00,Line fault,TheftDetect-v2.1
ALT-000819,BSCM-000119,Indiranagar,2023-01-20 22:00:00,Meter Tamper,High,0.6841,Open,0.0,,,,TheftDetect-v2.1
ALT-000820,BSCM-000284,Hebbal,2024-09-03 04:00:00,Phase Imbalance,Low,0.7014,Resolved,0.0,INS-0006,2024-09-04T00:00:00,Faulty firmware,TheftDetect-v2.1
