dq_id,meter_id,zone,date,expected_readings,received_readings,missing_readings,completeness_pct,null_values,out_of_range_values,duplicate_readings,avg_latency_ms,comms_failures,quality_score
DQ-0003118,BSCM-000104,Whitefield,2024-12-05,24,20,4,83.33,0,1,0,2174.4,2,0.9893
DQ-0003119,BSCM-000104,Whitefield,2024-02-29,24,24,0,100.0,0,2,0,2474.1,4,0.986
DQ-0003120,BSCM-000104,Whitefield,2024-11-20,24,24,0,100.0,0,1,0,752.8,4,0.8814
DQ-0003121,BSCM-000105,Rajajinagar,2023-03-11,24,24,0,100.0,0,0,0,1969.5,1,0.8978
DQ-0003122,BSCM-000105,Rajajinagar,2024-10-04,24,24,0,100.0,0,0,1,1177.6,1,0.9221
DQ-0003123,BSCM-000105,Rajajinagar,2024-02-06,24,24,0,100.0,0,0,0,1199.6,2,0.9589
DQ-0003124,BSCM-000105,Rajajinagar,2023-01-12,24,24,0,100.0,0,1,0,603.4,3,0.8306
DQ-0003125,BSCM-000105,Rajajinagar,2024-09-22,24,24,0,100.0,0,0,0,938.3,1,0.807
DQ-0003126,BSCM-000105,Rajajinagar,2023-10-05,24,24,0,100.0,0,2,0,381.6,1,0.9638
DQ-0003127,BSCM-000105,Rajajinagar,2024-12-24,24,24,0,100.0,0,1,0,1034.6,1,0.9548
DQ-0003128,BSCM-000105,Rajajinagar,2023-07-11,24,24,0,100.0,0,0,0,2443.3,0,0.9456
DQ-0003129,BSCM-000105,Rajajinagar,2023-09-16,24,23,1,95.83,0,1,0,1302.2,2,0.9491
DQ-0003130,BSCM-000105,Rajajinagar,2023-08-22,24,24,0,100.0,0,2,0,980.5,5,0.8161
DQ-0003131,BSCM-000105,Rajajinagar,2024-10-06,24,24,0,100.0,0,2,0,676.8,0,0.8621
DQ-0003132,BSCM-000105,Rajajinagar,2023-05-10,24,22,2,91.67,2,2,0,281.1,3,0.9497
DQ-0003133,BSCM-000105,Rajajinagar,2024-07-08,24,24,0,100.0,0,0,0,168.9,0,0.8839
DQ-0003134,BSCM-000105,Rajajinagar,2024-08-20,24,24,0,100.0,0,0,0,1667.8,5,0.8786
DQ-0003135,BSCM-000105,Rajajinagar,2023-11-13,24,24,0,100.0,0,0,0,2127.8,4,0.9239
DQ-0003136,BSCM-000105,Rajajinagar,2023-06-02,24,24,0,100.0,0,2,0,1056.7,2,0.8322
DQ-0003137,BSCM-000105,Rajajinagar,2024-09-27,24,18,6,75.0,4,1,0,1419.6,4,0.6457
DQ-0003138,BSCM-000105,Rajajinagar,2023-05-24,24,24,0,100.0,0,2,0,1735.1,4,0.8788
DQ-0003139,BSCM-000105,Rajajinagar,2024-06-21,24,24,0,100.0,0,0,0,1749.5,4,0.8626
DQ-0003140,BSCM-000105,Rajajinagar,2023-08-29,24,24,0,100.0,0,2,0,1909.9,2,0.8394
DQ-0003141,BSCM-000105,Rajajinagar,2024-04-21,24,24,0,100.0,0,2,0,598.7,4,0.8263
DQ-0003142,BSCM-000105,Rajajinagar,2023-01-07,24,24,0,100.0,0,0,0,667.5,3,0.9383
DQ-0003143,BSCM-000105,Rajajinagar,2024-08-18,24,24,0,100.0,0,0,0,1306.3,2,0.955
DQ-0003144,BSCM-000105,Rajajinagar,2023-11-12,24,24,0,100.0,0,1,0,1882.9,5,0.9191
DQ-0003145,BSCM-000105,Rajajinagar,2024-03-25,24,23,1,95.83,0,1,0,2414.8,1,0.9513
DQ-0003146,BSCM-000105,Rajajinagar,2024-10-28,24,24,0,100.0,0,0,0,160.3,4,0.8343
DQ-0003147,BSCM-000105,Rajajinagar,2024-09-23,24,22,2,91.67,2,0,0,408.0,5,0.8221
DQ-0003148,BSCM-000105,Rajajinagar,2024-12-05,24,23,1,95.83,1,0,0,486.1,2,0.8593
DQ-0003149,BSCM-000105,Rajajinagar,2024-02-29,24,24,0,100.0,0,1,0,1546.4,3,0.896
DQ-0003150,BSCM-000105,Rajajinagar,2024-11-20,24,24,0,100.0,0,1,0,1770.8,3,0.8351
DQ-0003151,BSCM-000106,Indiranagar,2023-03-11,24,21,3,87.5,3,1,0,1308.3,4,0.8341
DQ-0003152,BSCM-000106,Indiranagar,2024-10-04,24,22,2,91.67,1,1,0,1187.2,5,0.8419
DQ-0003153,BSCM-000106,Indiranagar,2024-02-06,24,20,4,83.33,1,0,0,1562.6,0,0.9972
DQ-0003154,BSCM-000106,Indiranagar,2023-01-12,24,20,4,83.33,4,2,0,517.6,1,0.8383
DQ-0003155,BSCM-000106,Indiranagar,2024-09-22,24,24,0,100.0,0,2,0,150.2,3,0.8957
DQ-0003156,BSCM-000106,Indiranagar,2023-10-05,24,24,0,100.0,0,2,0,1789.1,1,0.8917
DQ-0003157,BSCM-000106,Indiranagar,2024-12-24,24,23,1,95.83,0,0,0,1096.2,5,0.9616
DQ-0003158,BSCM-000106,Indiranagar,2023-07-11,24,24,0,100.0,0,1,0,1456.4,0,0.8465
DQ-0003159,BSCM-000106,Indiranagar,2023-09-16,24,24,0,100.0,0,1,0,590.0,5,0.9561
DQ-0003160,BSCM-000106,Indiranagar,2023-08-22,24,21,3,87.5,2,0,0,2218.3,2,0.9628
DQ-0003161,BSCM-000106,Indiranagar,2024-10-06,24,24,0,100.0,0,2,0,2220.2,4,0.8452
DQ-0003162,BSCM-000106,Indiranagar,2023-05-10,24,24,0,100.0,0,2,0,706.0,2,0.9719
DQ-0003163,BSCM-000106,Indiranagar,2024-07-08,24,24,0,100.0,0,1,0,2217.5,4,0.9319
DQ-0003164,BSCM-000106,Indiranagar,2024-08-20,24,24,0,100.0,0,1,0,291.8,5,0.9054
DQ-0003165,BSCM-000106,Indiranagar,2023-11-13,24,22,2,91.67,1,0,0,1938.7,1,0.8376
DQ-0003166,BSCM-000106,Indiranagar,2023-06-02,24,21,3,87.5,3,2,0,1154.9,4,0.9737
DQ-0003167,BSCM-000106,Indiranagar,2024-09-27,24,24,0,100.0,0,0,0,2148.7,0,0.9299
DQ-0003168,BSCM-000106,Indiranagar,2023-05-24,24,23,1,95.83,0,2,0,1130.7,3,0.8558
DQ-0003169,BSCM-000106,Indiranagar,2024-06-21,24,24,0,100.0,0,1,0,694.2,2,0.8156
DQ-0003170,BSCM-000106,Indiranagar,2023-08-29,24,20,4,83.33,4,2,0,261.8,0,0.9153
DQ-0003171,BSCM-000106,Indiranagar,2024-04-21,24,24,0,100.0,0,2,0,952.1,3,0.8372
DQ-0003172,BSCM-000106,Indiranagar,2023-01-07,24,18,6,75.0,1,0,0,292.7,2,0.9066
DQ-0003173,BSCM-000106,Indiranagar,2024-08-18,24,21,3,87.5,1,1,0,1803.7,3,0.9489
DQ-0003174,BSCM-000106,Indiranagar,2023-11-12,24,24,0,100.0,0,2,0,967.1,5,0.9128
DQ-0003175,BSCM-000106,Indiranagar,2024-03-25,24,24,0,100.0,0,1,0,898.2,2,0.888
DQ-0003176,BSCM-000106,Indiranagar,2024-10-28,24,24,0,100.0,0,1,0,2181.5,4,0.8096
DQ-0003177,BSCM-000106,Indiranagar,2024-09-23,24,24,0,100.0,0,1,0,836.3,4,0.8937
DQ-0003178,BSCM-000106,Indiranagar,2024-12-05,24,24,0,100.0,0,0,0,307.5,4,0.834
DQ-0003179,BSCM-000106,Indiranagar,2024-02-29,24,12,12,50.0,9,0,0,1133.1,3,0.9343
DQ-0003180,BSCM-000106,Indiranagar,2024-11-20,24,24,0,100.0,0,0,0,1940.8,4,0.9653
DQ-0003181,BSCM-000107,Hebbal,2023-03-11,24,24,0,100.0,0,2,0,1831.6,0,0.8561
DQ-0003182,BSCM-000107,Hebbal,2024-10-04,24,24,0,100.0,0,0,0,1294.2,4,0.8734
DQ-0003183,BSCM-000107,Hebbal,2024-02-06,24,24,0,100.0,0,1,0,347.7,5,0.8324
DQ-0003184,BSCM-000107,Hebbal,2023-01-12,24,24,0,100.0,0,0,0,615.8,2,0.9588
DQ-0003185,BSCM-000107,Hebbal,2024-09-22,24,24,0,100.0,0,0,0,1939.6,5,0.898
DQ-0003186,BSCM-000107,Hebbal,2023-10-05,24,24,0,100.0,0,2,0,185.5,3,0.948
DQ-0003187,BSCM-000107,Hebbal,2024-12-24,24,21,3,87.5,0,2,0,1289.5,1,0.8152
DQ-0003188,BSCM-000107,Hebbal,2023-07-11,24,24,0,100.0,0,2,0,1719.7,0,0.9578
DQ-0003189,BSCM-000107,Hebbal,2023-09-16,24,24,0,100.0,0,1,0,844.3,5,0.8745
DQ-0003190,BSCM-000107,Hebbal,2023-08-22,24,24,0,100.0,0,2,0,75.3,1,0.8388
DQ-0003191,BSCM-000107,Hebbal,2024-10-06,24,24,0,100.0,0,0,0,2194.1,0,0.9178
DQ-0003192,BSCM-000107,Hebbal,2023-05-10,24,22,2,91.67,1,0,0,1366.7,5,0.9071
DQ-0003193,BSCM-000107,Hebbal,2024-07-08,24,24,0,100.0,0,1,0,81.7,1,0.87
DQ-0003194,BSCM-000107,Hebbal,2024-08-20,24,24,0,100.0,0,0,0,2452.8,2,0.8236
DQ-0003195,BSCM-000107,Hebbal,2023-11-13,24,22,2,91.67,1,1,0,1957.1,4,0.8079
DQ-0003196,BSCM-000107,Hebbal,2023-06-02,24,22,2,91.67,1,2,0,210.9,1,0.9066
DQ-0003197,BSCM-000107,Hebbal,2024-09-27,24,24,0,100.0,0,0,1,1149.2,2,0.8729
DQ-0003198,BSCM-000107,Hebbal,2023-05-24,24,24,0,100.0,0,2,0,980.1,0,0.811
DQ-0003199,BSCM-000107,Hebbal,2024-06-21,24,24,0,100.0,0,0,0,2274.0,1,0.9688
DQ-0003200,BSCM-000107,Hebbal,2023-08-29,24,24,0,100.0,0,0,0,854.1,2,0.8431
DQ-0003201,BSCM-000107,Hebbal,2024-04-21,24,24,0,100.0,0,1,0,413.2,4,0.8827
DQ-0003202,BSCM-000107,Hebbal,2023-01-07,24,24,0,100.0,0,2,0,1598.6,3,0.8826
DQ-0003203,BSCM-000107,Hebbal,2024-08-18,24,24,0,100.0,0,0,0,396.0,0,0.9101
DQ-0003204,BSCM-000107,Hebbal,2023-11-12,24,24,0,100.0,0,0,0,850.1,0,0.8418
DQ-0003205,BSCM-000107,Hebbal,2024-03-25,24,24,0,100.0,0,0,0,1728.7,1,0.8041
DQ-0003206,BSCM-000107,Hebbal,2024-10-28,24,22,2,91.67,1,2,0,789.7,5,0.9266
DQ-0003207,BSCM-000107,Hebbal,2024-09-23,24,24,0,100.0,0,2,0,1279.6,5,0.805
DQ-0003208,BSCM-000107,Hebbal,2024-12-05,24,24,0,100.0,0,0,0,1721.5,3,0.9012
DQ-0003209,BSCM-000107,Hebbal,2024-02-29,24,24,0,100.0,0,1,0,2366.1,1,0.8086
DQ-0003210,BSCM-000107,Hebbal,2024-11-20,24,24,0,100.0,0,1,0,1080.7,3,0.9373
DQ-0003211,BSCM-000108,Koramangala,2023-03-11,24,24,0,100.0,0,1,0,659.6,5,0.8394
DQ-0003212,BSCM-000108,Koramangala,2024-10-04,24,24,0,100.0,0,2,0,683.7,3,0.9026
DQ-0003213,BSCM-000108,Koramangala,2024-02-06,24,24,0,100.0,0,0,0,955.8,0,0.9133
DQ-0003214,BSCM-000108,Koramangala,2023-01-12,24,24,0,100.0,0,1,0,1222.3,4,0.8344
DQ-0003215,BSCM-000108,Koramangala,2024-09-22,24,24,0,100.0,0,0,0,510.0,1,0.8772
DQ-0003216,BSCM-000108,Koramangala,2023-10-05,24,24,0,100.0,0,1,0,1252.0,4,0.8039
DQ-0003217,BSCM-000108,Koramangala,2024-12-24,24,20,4,83.33,3,1,0,2404.1,0,0.8857
DQ-0003218,BSCM-000108,Koramangala,2023-07-11,24,24,0,100.0,0,0,0,828.4,0,0.981
DQ-0003219,BSCM-000108,Koramangala,2023-09-16,24,24,0,100.0,0,1,0,1979.2,0,0.9951
DQ-0003220,BSCM-000108,Koramangala,2023-08-22,24,24,0,100.0,0,1,0,95.9,3,0.8966
DQ-0003221,BSCM-000108,Koramangala,2024-10-06,24,24,0,100.0,0,0,0,1090.6,5,0.878
DQ-0003222,BSCM-000108,Koramangala,2023-05-10,24,20,4,83.33,2,1,0,1710.1,1,0.8494
DQ-0003223,BSCM-000108,Koramangala,2024-07-08,24,22,2,91.67,0,0,0,1538.6,5,0.8209
DQ-0003224,BSCM-000108,Koramangala,2024-08-20,24,22,2,91.67,0,2,0,400.4,5,0.8348
DQ-0003225,BSCM-000108,Koramangala,2023-11-13,24,24,0,100.0,0,2,0,958.5,5,0.8044
DQ-0003226,BSCM-000108,Koramangala,2023-06-02,24,24,0,100.0,0,1,0,2065.4,4,0.9991
DQ-0003227,BSCM-000108,Koramangala,2024-09-27,24,21,3,87.5,0,1,0,1886.9,3,0.9717
DQ-0003228,BSCM-000108,Koramangala,2023-05-24,24,24,0,100.0,0,0,0,1533.3,5,0.9891
DQ-0003229,BSCM-000108,Koramangala,2024-06-21,24,24,0,100.0,0,0,0,277.5,3,0.9186
DQ-0003230,BSCM-000108,Koramangala,2023-08-29,24,24,0,100.0,0,0,0,1471.3,0,0.992
DQ-0003231,BSCM-000108,Koramangala,2024-04-21,24,21,3,87.5,0,2,0,1339.4,2,0.8691
DQ-0003232,BSCM-000108,Koramangala,2023-01-07,24,24,0,100.0,0,0,0,684.8,4,0.9485
DQ-0003233,BSCM-000108,Koramangala,2024-08-18,24,24,0,100.0,0,0,0,71.7,5,0.8701
DQ-0003234,BSCM-000108,Koramangala,2023-11-12,24,24,0,100.0,0,0,0,1343.0,5,0.8409
DQ-0003235,BSCM-000108,Koramangala,2024-03-25,24,24,0,100.0,0,1,0,1764.9,1,0.8752
DQ-0003236,BSCM-000108,Koramangala,2024-10-28,24,24,0,100.0,0,1,0,564.6,4,0.9009
DQ-0003237,BSCM-000108,Koramangala,2024-09-23,24,22,2,91.67,1,0,0,1424.1,1,0.8484
DQ-0003238,BSCM-000108,Koramangala,2024-12-05,24,23,1,95.83,0,1,0,2184.2,0,0.944
DQ-0003239,BSCM-000108,Koramangala,2024-02-29,24,24,0,100.0,0,0,0,597.3,4,0.8278
DQ-0003240,BSCM-000108,Koramangala,2024-11-20,24,24,0,100.0,0,2,0,318.4,2,0.9058
DQ-0003241,BSCM-000109,Electronic City,2023-03-11,24,24,0,100.0,0,2,0,896.6,1,0.9988
DQ-0003242,BSCM-000109,Electronic City,2024-10-04,24,24,0,100.0,0,1,0,1740.9,3,0.8715
DQ-0003243,BSCM-000109,Electronic City,2024-02-06,24,24,0,100.0,0,2,0,173.5,2,0.821
DQ-0003244,BSCM-000109,Electronic City,2023-01-12,24,24,0,100.0,0,2,0,2490.2,1,0.8594
DQ-0003245,BSCM-000109,Electronic City,2024-09-22,24,24,0,100.0,0,0,0,1988.0,4,0.826
DQ-0003246,BSCM-000109,Electronic City,2023-10-05,24,24,0,100.0,0,2,0,747.7,0,0.8789
DQ-0003247,BSCM-000109,Electronic City,2024-12-24,24,23,1,95.83,0,1,0,104.4,3,0.8295
DQ-0003248,BSCM-000109,Electronic City,2023-07-11,24,24,0,100.0,0,0,0,598.6,2,0.9233
DQ-0003249,BSCM-000109,Electronic City,2023-09-16,24,24,0,100.0,0,2,0,509.4,4,0.8968
DQ-0003250,BSCM-000109,Electronic City,2023-08-22,24,24,0,100.0,0,2,0,2269.4,5,0.8964
DQ-0003251,BSCM-000109,Electronic City,2024-10-06,24,22,2,91.67,0,1,0,1897.0,2,0.9434
DQ-0003252,BSCM-000109,Electronic City,2023-05-10,24,24,0,100.0,0,0,0,1602.6,4,0.9479
DQ-0003253,BSCM-000109,Electronic City,2024-07-08,24,24,0,100.0,0,2,0,1642.7,5,0.9469
DQ-0003254,BSCM-000109,Electronic City,2024-08-20,24,18,6,75.0,3,0,0,398.4,5,0.6238
DQ-0003255,BSCM-000109,Electronic City,2023-11-13,24,24,0,100.0,0,0,0,1688.8,0,0.8248
DQ-0003256,BSCM-000109,Electronic City,2023-06-02,24,24,0,100.0,0,0,0,710.4,5,0.8741
DQ-0003257,BSCM-000109,Electronic City,2024-09-27,24,24,0,100.0,0,1,0,159.3,0,0.9165
DQ-0003258,BSCM-000109,Electronic City,2023-05-24,24,23,1,95.83,1,0,0,1095.8,1,0.807
DQ-0003259,BSCM-000109,Electronic City,2024-06-21,24,18,6,75.0,2,2,0,1735.1,2,0.9096
DQ-0003260,BSCM-000109,Electronic City,2023-08-29,24,24,0,100.0,0,2,0,677.7,4,0.9865
DQ-0003261,BSCM-000109,Electronic City,2024-04-21,24,18,6,75.0,4,1,0,808.2,3,0.8456
DQ-0003262,BSCM-000109,Electronic City,2023-01-07,24,24,0,100.0,0,2,0,74.3,4,0.9779
DQ-0003263,BSCM-000109,Electronic City,2024-08-18,24,24,0,100.0,0,0,0,1419.5,1,0.9502
DQ-0003264,BSCM-000109,Electronic City,2023-11-12,24,24,0,100.0,0,2,0,955.6,4,0.8159
DQ-0003265,BSCM-000109,Electronic City,2024-03-25,24,18,6,75.0,3,2,0,1801.4,4,0.6882
DQ-0003266,BSCM-000109,Electronic City,2024-10-28,24,21,3,87.5,1,0,0,1522.2,1,0.8218
DQ-0003267,BSCM-000109,Electronic City,2024-09-23,24,24,0,100.0,0,0,0,845.1,4,0.9762
DQ-0003268,BSCM-000109,Electronic City,2024-12-05,24,24,0,100.0,0,1,0,1728.5,3,0.9566
DQ-0003269,BSCM-000109,Electronic City,2024-02-29,24,24,0,100.0,0,2,0,1513.2,3,0.8403
DQ-0003270,BSCM-000109,Electronic City,2024-11-20,24,24,0,100.0,0,2,0,227.1,1,0.9523
DQ-0003271,BSCM-000110,Hebbal,2023-03-11,24,22,2,91.67,2,0,1,223.6,5,0.8159
DQ-0003272,BSCM-000110,Hebbal,2024-10-04,24,20,4,83.33,1,0,0,306.7,0,0.8932
DQ-0003273,BSCM-000110,Hebbal,2024-02-06,24,24,0,100.0,0,2,0,488.0,1,0.9593
DQ-0003274,BSCM-000110,Hebbal,2023-01-12,24,24,0,100.0,0,1,0,2191.4,1,0.8611
DQ-0003275,BSCM-000110,Hebbal,2024-09-22,24,24,0,100.0,0,2,0,1555.6,0,0.9303
DQ-0003276,BSCM-000110,Hebbal,2023-10-05,24,24,0,100.0,0,0,0,1946.2,3,0.8465
DQ-0003277,BSCM-000110,Hebbal,2024-12-24,24,24,0,100.0,0,1,0,1135.6,0,0.8209
DQ-0003278,BSCM-000110,Hebbal,2023-07-11,24,24,0,100.0,0,0,0,2375.1,1,0.8952
DQ-0003279,BSCM-000110,Hebbal,2023-09-16,24,21,3,87.5,1,0,0,1005.5,1,0.8858
DQ-0003280,BSCM-000110,Hebbal,2023-08-22,24,24,0,100.0,0,1,0,67.1,5,0.923
DQ-0003281,BSCM-000110,Hebbal,2024-10-06,24,24,0,100.0,0,1,0,2204.4,2,0.8933
DQ-0003282,BSCM-000110,Hebbal,2023-05-10,24,24,0,100.0,0,0,0,880.0,4,0.9005
DQ-0003283,BSCM-000110,Hebbal,2024-07-08,24,24,0,100.0,0,1,0,822.6,0,0.8726
DQ-0003284,BSCM-000110,Hebbal,2024-08-20,24,23,1,95.83,1,2,0,996.3,2,0.8659
DQ-0003285,BSCM-000110,Hebbal,2023-11-13,24,23,1,95.83,0,1,0,1660.7,4,0.8835
DQ-0003286,BSCM-000110,Hebbal,2023-06-02,24,24,0,100.0,0,2,0,2030.4,2,0.9609
DQ-0003287,BSCM-000110,Hebbal,2024-09-27,24,23,1,95.83,0,1,0,449.5,0,0.9529
DQ-0003288,BSCM-000110,Hebbal,2023-05-24,24,24,0,100.0,0,1,0,2439.5,4,0.8794
DQ-0003289,BSCM-000110,Hebbal,2024-06-21,24,24,0,100.0,0,2,0,138.8,5,0.924
DQ-0003290,BSCM-000110,Hebbal,2023-08-29,24,24,0,100.0,0,2,0,846.5,5,0.8899
DQ-0003291,BSCM-000110,Hebbal,2024-04-21,24,24,0,100.0,0,2,0,1266.4,0,0.8869
DQ-0003292,BSCM-000110,Hebbal,2023-01-07,24,24,0,100.0,0,0,0,188.3,1,0.8728
DQ-0003293,BSCM-000110,Hebbal,2024-08-18,24,24,0,100.0,0,2,0,702.5,1,0.925
DQ-0003294,BSCM-000110,Hebbal,2023-11-12,24,24,0,100.0,0,1,1,118.3,1,0.9106
DQ-0003295,BSCM-000110,Hebbal,2024-03-25,24,22,2,91.67,1,1,0,1199.5,4,0.9142
DQ-0003296,BSCM-000110,Hebbal,2024-10-28,24,24,0,100.0,0,2,0,1021.1,3,0.9193
DQ-0003297,BSCM-000110,Hebbal,2024-09-23,24,24,0,100.0,0,2,0,238.9,3,0.9885
DQ-0003298,BSCM-000110,Hebbal,2024-12-05,24,24,0,100.0,0,2,0,810.1,4,0.9679
DQ-0003299,BSCM-000110,Hebbal,2024-02-29,24,24,0,100.0,0,1,0,1323.0,2,0.8769
DQ-0003300,BSCM-000110,Hebbal,2024-11-20,24,24,0,100.0,0,0,0,1453.5,4,0.9816
DQ-0003301,BSCM-000111,Koramangala,2023-03-11,24,18,6,75.0,0,0,0,716.9,3,0.8132
DQ-0003302,BSCM-000111,Koramangala,2024-10-04,24,24,0,100.0,0,1,0,1383.5,4,0.8026
DQ-0003303,BSCM-000111,Koramangala,2024-02-06,24,24,0,100.0,0,2,0,1331.6,5,0.8182
DQ-0003304,BSCM-000111,Koramangala,2023-01-12,24,24,0,100.0,0,2,0,769.8,1,0.8746
DQ-0003305,BSCM-000111,Koramangala,2024-09-22,24,24,0,100.0,0,2,0,2355.1,1,0.9002
DQ-0003306,BSCM-000111,Koramangala,2023-10-05,24,23,1,95.83,1,1,0,88.8,3,0.8288
DQ-0003307,BSCM-000111,Koramangala,2024-12-24,24,24,0,100.0,0,0,0,312.7,0,0.9749
DQ-0003308,BSCM-000111,Koramangala,2023-07-11,24,23,1,95.83,0,2,0,645.2,2,0.9904
DQ-0003309,BSCM-000111,Koramangala,2023-09-16,24,18,6,75.0,4,0,0,1587.5,5,0.8657
DQ-0003310,BSCM-000111,Koramangala,2023-08-22,24,24,0,100.0,0,0,0,1969.9,1,0.9447
DQ-0003311,BSCM-000111,Koramangala,2024-10-06,24,24,0,100.0,0,1,0,662.2,1,0.8069
DQ-0003312,BSCM-000111,Koramangala,2023-05-10,24,24,0,100.0,0,0,0,1900.3,5,0.8337
DQ-0003313,BSCM-000111,Koramangala,2024-07-08,24,24,0,100.0,0,1,0,1390.9,3,0.9985
DQ-0003314,BSCM-000111,Koramangala,2024-08-20,24,24,0,100.0,0,1,0,1347.1,2,0.9769
DQ-0003315,BSCM-000111,Koramangala,2023-11-13,24,24,0,100.0,0,1,0,1981.4,3,0.8882
DQ-0003316,BSCM-000111,Koramangala,2023-06-02,24,22,2,91.67,0,0,0,541.7,5,0.9314
DQ-0003317,BSCM-000111,Koramangala,2024-09-27,24,18,6,75.0,0,2,0,526.6,4,0.9136
DQ-0003318,BSCM-000111,Koramangala,2023-05-24,24,24,0,100.0,0,0,0,1068.7,2,0.8933
DQ-0003319,BSCM-000111,Koramangala,2024-06-21,24,24,0,100.0,0,1,0,2414.6,3,0.8833
DQ-0003320,BSCM-000111,Koramangala,2023-08-29,24,24,0,100.0,0,2,0,1195.1,1,0.8795
DQ-0003321,BSCM-000111,Koramangala,2024-04-21,24,24,0,100.0,0,1,0,503.2,1,0.9409
DQ-0003322,BSCM-000111,Koramangala,2023-01-07,24,24,0,100.0,0,2,0,1551.8,0,0.9543
DQ-0003323,BSCM-000111,Koramangala,2024-08-18,24,24,0,100.0,0,0,0,440.7,4,0.9735
DQ-0003324,BSCM-000111,Koramangala,2023-11-12,24,24,0,100.0,0,0,0,374.3,0,0.9165
DQ-0003325,BSCM-000111,Koramangala,2024-03-25,24,24,0,100.0,0,1,0,701.7,0,0.9361
DQ-0003326,BSCM-000111,Koramangala,2024-10-28,24,22,2,91.67,1,0,0,830.1,5,0.9995
DQ-0003327,BSCM-000111,Koramangala,2024-09-23,24,23,1,95.83,0,2,0,1629.0,2,0.8686
DQ-0003328,BSCM-000111,Koramangala,2024-12-05,24,24,0,100.0,0,0,0,340.8,3,0.8044
DQ-0003329,BSCM-000111,Koramangala,2024-02-29,24,21,3,87.5,0,2,0,2320.3,4,0.8516
DQ-0003330,BSCM-000111,Koramangala,2024-11-20,24,24,0,100.0,0,2,0,770.1,4,0.8037
DQ-0003331,BSCM-000112,Jayanagar,2023-03-11,24,21,3,87.5,2,1,0,2283.0,0,0.9847
DQ-0003332,BSCM-000112,Jayanagar,2024-10-04,24,24,0,100.0,0,2,0,2242.3,2,0.8979
DQ-0003333,BSCM-000112,Jayanagar,2024-02-06,24,24,0,100.0,0,0,0,1681.4,0,0.8344
DQ-0003334,BSCM-000112,Jayanagar,2023-01-12,24,23,1,95.83,1,0,0,712.1,4,0.8447
DQ-0003335,BSCM-000112,Jayanagar,2024-09-22,24,24,0,100.0,0,1,0,2285.8,1,0.9982
DQ-0003336,BSCM-000112,Jayanagar,2023-10-05,24,23,1,95.83,0,0,0,1110.5,3,0.9233
DQ-0003337,BSCM-000112,Jayanagar,2024-12-24,24,18,6,75.0,1,0,0,956.7,3,0.7919
DQ-0003338,BSCM-000112,Jayanagar,2023-07-11,24,24,0,100.0,0,0,0,2493.0,4,0.9617
DQ-0003339,BSCM-000112,Jayanagar,2023-09-16,24,24,0,100.0,0,1,0,1145.1,5,0.8466
DQ-0003340,BSCM-000112,Jayanagar,2023-08-22,24,18,6,75.0,4,1,0,311.3,0,0.6518
DQ-0003341,BSCM-000112,Jayanagar,2024-10-06,24,24,0,100.0,0,0,0,1628.2,2,0.8248
DQ-0003342,BSCM-000112,Jayanagar,2023-05-10,24,23,1,95.83,0,1,0,210.0,3,0.938
DQ-0003343,BSCM-000112,Jayanagar,2024-07-08,24,23,1,95.83,1,0,0,277.0,3,0.9214
DQ-0003344,BSCM-000112,Jayanagar,2024-08-20,24,24,0,100.0,0,1,0,1269.1,3,0.8479
DQ-0003345,BSCM-000112,Jayanagar,2023-11-13,24,24,0,100.0,0,0,0,1597.1,2,0.9375
DQ-0003346,BSCM-000112,Jayanagar,2023-06-02,24,24,0,100.0,0,1,0,578.0,3,0.9674
DQ-0003347,BSCM-000112,Jayanagar,2024-09-27,24,24,0,100.0,0,1,0,65.9,4,0.9269
DQ-0003348,BSCM-000112,Jayanagar,2023-05-24,24,22,2,91.67,0,0,0,1950.2,3,0.8723
DQ-0003349,BSCM-000112,Jayanagar,2024-06-21,24,22,2,91.67,2,0,0,504.6,3,0.901
DQ-0003350,BSCM-000112,Jayanagar,2023-08-29,24,24,0,100.0,0,0,0,1452.4,4,0.9629
DQ-0003351,BSCM-000112,Jayanagar,2024-04-21,24,24,0,100.0,0,0,0,1650.5,3,0.8256
DQ-0003352,BSCM-000112,Jayanagar,2023-01-07,24,24,0,100.0,0,1,0,175.0,3,0.8826
DQ-0003353,BSCM-000112,Jayanagar,2024-08-18,24,24,0,100.0,0,1,0,187.3,2,0.938
DQ-0003354,BSCM-000112,Jayanagar,2023-11-12,24,24,0,100.0,0,0,0,1456.2,0,0.863
DQ-0003355,BSCM-000112,Jayanagar,2024-03-25,24,24,0,100.0,0,1,0,1082.9,1,0.8141
DQ-0003356,BSCM-000112,Jayanagar,2024-10-28,24,22,2,91.67,1,2,0,115.8,4,0.8174
DQ-0003357,BSCM-000112,Jayanagar,2024-09-23,24,24,0,100.0,0,1,0,919.0,0,0.8769
DQ-0003358,BSCM-000112,Jayanagar,2024-12-05,24,24,0,100.0,0,2,0,1789.7,2,0.8264
DQ-0003359,BSCM-000112,Jayanagar,2024-02-29,24,24,0,100.0,0,1,0,1286.0,2,0.9356
DQ-0003360,BSCM-000112,Jayanagar,2024-11-20,24,20,4,83.33,0,0,0,1772.8,4,0.9543
DQ-0003361,BSCM-000113,Yelahanka,2023-03-11,24,20,4,83.33,1,2,0,2395.7,4,0.8667
