forecast_id,zone,forecast_date,model_name,forecast_mw,actual_mw,p10_mw,p90_mw,mape_pct,peak_hour,peak_forecast_mw,horizon_hours,run_timestamp,p50_mw,p5_mw,p95_mw,confidence_level,model_version,training_data_size,last_retrained_date
FC-002412,Koramangala,2023-08-30,XGBoost-v3,49.55,48.6,43.6,55.5,1.955,10,66.89,24,2023-08-29 20:00:00,49.55,40.92,58.18,0.98,3.2.1,43118,2023-07-04
FC-002413,Jayanagar,2023-08-30,XGBoost-v3,45.27,45.87,39.84,50.7,1.308,18,61.11,24,2023-08-29 19:00:00,45.27,37.4,53.14,0.987,3.2.1,42910,2023-07-03
FC-002414,Rajajinagar,2023-08-30,LSTM-v2,37.97,37.4,33.41,42.53,1.524,19,51.26,24,2023-08-29 21:00:00,37.97,31.36,44.58,0.985,2.1.0,43114,2023-07-02
FC-002415,Hebbal,2023-08-30,Prophet-v1,48.0,47.96,42.24,53.76,0.083,18,64.8,24,2023-08-29 21:00:00,48.0,39.65,56.35,0.999,1.4.3,42574,2023-07-01
FC-002416,Electronic City,2023-08-30,Prophet-v1,44.44,46.22,39.11,49.77,3.851,9,59.99,24,2023-08-29 21:00:00,44.44,36.71,52.17,0.961,1.4.3,43473,2023-06-30
FC-002417,Marathahalli,2023-08-30,LSTM-v2,48.06,45.66,42.29,53.83,5.256,9,64.88,24,2023-08-29 20:00:00,48.06,39.69,56.43,0.947,2.1.0,43224,2023-06-29
FC-002418,Indiranagar,2023-08-30,XGBoost-v3,44.37,47.67,39.05,49.69,6.923,18,59.9,24,2023-08-29 19:00:00,44.37,36.66,52.08,0.931,3.2.1,43120,2023-06-28
FC-002419,Yelahanka,2023-08-30,Prophet-v1,45.19,47.82,39.77,50.61,5.5,21,61.01,24,2023-08-29 23:00:00,45.19,37.33,53.05,0.945,1.4.3,42910,2023-06-27
FC-002420,BTM Layout,2023-08-30,LSTM-v2,38.55,41.02,33.92,43.18,6.021,21,52.04,24,2023-08-29 22:00:00,38.55,31.84,45.26,0.94,2.1.0,42897,2023-06-26
FC-002421,Whitefield,2023-08-31,Prophet-v1,41.71,42.48,36.7,46.72,1.813,19,56.31,24,2023-08-30 20:00:00,41.71,34.45,48.97,0.982,1.4.3,43029,2023-06-26
FC-002422,Koramangala,2023-08-31,Ensemble-v4,46.14,46.5,40.6,51.68,0.774,18,62.29,24,2023-08-30 19:00:00,46.14,38.11,54.17,0.992,4.1.0,43118,2023-06-25
FC-002423,Jayanagar,2023-08-31,XGBoost-v3,52.51,49.88,46.21,58.81,5.273,9,70.89,24,2023-08-30 20:00:00,52.51,43.38,61.64,0.947,3.2.1,42910,2023-06-24
FC-002424,Rajajinagar,2023-08-31,Ensemble-v4,50.24,49.62,44.21,56.27,1.249,21,67.82,24,2023-08-30 18:00:00,50.24,41.5,58.98,0.988,4.1.0,43114,2023-06-23
FC-002425,Hebbal,2023-08-31,Ensemble-v4,46.34,47.19,40.78,51.9,1.801,10,62.56,24,2023-08-30 20:00:00,46.34,38.28,54.4,0.982,4.1.0,42574,2023-06-22
FC-002426,Electronic City,2023-08-31,XGBoost-v3,49.38,49.12,43.45,55.31,0.529,19,66.66,24,2023-08-30 22:00:00,49.38,40.78,57.98,0.995,3.2.1,43473,2023-06-21
FC-002427,Marathahalli,2023-08-31,LSTM-v2,43.49,44.97,38.27,48.71,3.291,19,58.71,24,2023-08-30 20:00:00,43.49,35.92,51.06,0.967,2.1.0,43224,2023-06-20
FC-002428,Indiranagar,2023-08-31,Ensemble-v4,44.79,42.7,39.42,50.16,4.895,19,60.47,24,2023-08-30 19:00:00,44.79,37.0,52.58,0.951,4.1.0,43120,2023-06-19
FC-002429,Yelahanka,2023-08-31,LSTM-v2,45.18,46.61,39.76,50.6,3.068,20,60.99,24,2023-08-30 21:00:00,45.18,37.32,53.04,0.969,2.1.0,42910,2023-06-18
FC-002430,BTM Layout,2023-08-31,Ensemble-v4,47.12,49.55,41.47,52.77,4.904,19,63.61,24,2023-08-30 21:00:00,47.12,38.93,55.31,0.951,4.1.0,42897,2023-06-17
FC-002431,Whitefield,2023-09-01,Ensemble-v4,42.45,45.53,37.36,47.54,6.765,19,57.31,24,2023-08-31 20:00:00,42.45,35.07,49.83,0.932,4.1.0,43029,2023-08-01
FC-002432,Koramangala,2023-09-01,XGBoost-v3,47.12,47.01,41.47,52.77,0.234,10,63.61,24,2023-08-31 21:00:00,47.12,38.93,55.31,0.998,3.2.1,43118,2023-07-31
FC-002433,Jayanagar,2023-09-01,LSTM-v2,45.85,44.02,40.35,51.35,4.157,21,61.9,24,2023-08-31 20:00:00,45.85,37.88,53.82,0.958,2.1.0,42910,2023-07-30
FC-002434,Rajajinagar,2023-09-01,XGBoost-v3,51.24,48.55,45.09,57.39,5.541,10,69.17,24,2023-08-31 22:00:00,51.24,42.32,60.16,0.945,3.2.1,43114,2023-07-29
FC-002435,Hebbal,2023-09-01,LSTM-v2,45.64,42.87,40.16,51.12,6.461,19,61.61,24,2023-08-31 20:00:00,45.64,37.69,53.59,0.935,2.1.0,42574,2023-07-28
FC-002436,Electronic City,2023-09-01,LSTM-v2,46.1,48.8,40.57,51.63,5.533,20,62.24,24,2023-08-31 21:00:00,46.1,38.08,54.12,0.945,2.1.0,43473,2023-07-27
FC-002437,Marathahalli,2023-09-01,Ensemble-v4,47.89,47.64,42.14,53.64,0.525,21,64.65,24,2023-08-31 19:00:00,47.89,39.55,56.23,0.995,4.1.0,43224,2023-07-26
FC-002438,Indiranagar,2023-09-01,XGBoost-v3,45.25,48.54,39.82,50.68,6.778,19,61.09,24,2023-08-31 19:00:00,45.25,37.38,53.12,0.932,3.2.1,43120,2023-07-25
FC-002439,Yelahanka,2023-09-01,Prophet-v1,50.3,50.29,44.26,56.34,0.02,10,67.91,24,2023-08-31 21:00:00,50.3,41.54,59.06,1.0,1.4.3,42910,2023-07-24
FC-002440,BTM Layout,2023-09-01,Ensemble-v4,48.1,45.96,42.33,53.87,4.656,9,64.94,24,2023-08-31 19:00:00,48.1,39.73,56.47,0.953,4.1.0,42897,2023-07-23
FC-002441,Whitefield,2023-09-02,LSTM-v2,45.6,46.08,40.13,51.07,1.042,18,61.56,24,2023-09-01 18:00:00,45.6,37.67,53.53,0.99,2.1.0,43029,2023-07-23
FC-002442,Koramangala,2023-09-02,LSTM-v2,37.82,39.85,33.28,42.36,5.094,19,51.06,24,2023-09-01 23:00:00,37.82,31.24,44.4,0.949,2.1.0,43118,2023-07-22
FC-002443,Jayanagar,2023-09-02,LSTM-v2,46.31,43.52,40.75,51.87,6.411,20,62.52,24,2023-09-01 19:00:00,46.31,38.25,54.37,0.936,2.1.0,42910,2023-07-21
FC-002444,Rajajinagar,2023-09-02,Prophet-v1,44.29,44.78,38.98,49.6,1.094,9,59.79,24,2023-09-01 21:00:00,44.29,36.59,51.99,0.989,1.4.3,43114,2023-07-20
FC-002445,Hebbal,2023-09-02,XGBoost-v3,46.71,47.5,41.1,52.32,1.663,21,63.06,24,2023-09-01 21:00:00,46.71,38.58,54.84,0.983,3.2.1,42574,2023-07-19
FC-002446,Electronic City,2023-09-02,LSTM-v2,47.87,47.62,42.13,53.61,0.525,9,64.62,24,2023-09-01 18:00:00,47.87,39.55,56.19,0.995,2.1.0,43473,2023-07-18
FC-002447,Marathahalli,2023-09-02,Prophet-v1,42.71,43.22,37.58,47.84,1.18,21,57.66,24,2023-09-01 23:00:00,42.71,35.27,50.15,0.988,1.4.3,43224,2023-07-17
FC-002448,Indiranagar,2023-09-02,Prophet-v1,51.14,48.96,45.0,57.28,4.453,21,69.04,24,2023-09-01 19:00:00,51.14,42.24,60.04,0.955,1.4.3,43120,2023-07-16
FC-002449,Yelahanka,2023-09-02,LSTM-v2,48.34,45.98,42.54,54.14,5.133,20,65.26,24,2023-09-01 18:00:00,48.34,39.93,56.75,0.949,2.1.0,42910,2023-07-15
FC-002450,BTM Layout,2023-09-02,Prophet-v1,47.97,50.58,42.21,53.73,5.16,20,64.76,24,2023-09-01 18:00:00,47.97,39.62,56.32,0.948,1.4.3,42897,2023-07-14
FC-002451,Whitefield,2023-09-03,XGBoost-v3,51.76,49.38,45.55,57.97,4.82,19,69.88,24,2023-09-02 23:00:00,51.76,42.76,60.76,0.952,3.2.1,43029,2023-07-14
FC-002452,Koramangala,2023-09-03,Ensemble-v4,50.33,47.84,44.29,56.37,5.205,10,67.95,24,2023-09-02 19:00:00,50.33,41.57,59.09,0.948,4.1.0,43118,2023-07-13
FC-002453,Jayanagar,2023-09-03,Ensemble-v4,54.19,52.99,47.69,60.69,2.265,20,73.16,24,2023-09-02 19:00:00,54.19,44.76,63.61,0.977,4.1.0,42910,2023-07-12
FC-002454,Rajajinagar,2023-09-03,Ensemble-v4,44.91,46.31,39.52,50.3,3.023,10,60.63,24,2023-09-02 20:00:00,44.91,37.09,52.73,0.97,4.1.0,43114,2023-07-11
FC-002455,Hebbal,2023-09-03,Ensemble-v4,48.41,49.49,42.6,54.22,2.182,10,65.35,24,2023-09-02 19:00:00,48.41,39.99,56.83,0.978,4.1.0,42574,2023-07-10
FC-002456,Electronic City,2023-09-03,Prophet-v1,49.24,49.78,43.33,55.15,1.085,19,66.47,24,2023-09-02 20:00:00,49.24,40.67,57.81,0.989,1.4.3,43473,2023-07-09
FC-002457,Marathahalli,2023-09-03,Ensemble-v4,40.76,41.61,35.87,45.65,2.043,19,55.03,24,2023-09-02 19:00:00,40.76,33.67,47.85,0.98,4.1.0,43224,2023-07-08
FC-002458,Indiranagar,2023-09-03,Ensemble-v4,48.49,47.95,42.67,54.31,1.126,20,65.46,24,2023-09-02 22:00:00,48.49,40.05,56.93,0.989,4.1.0,43120,2023-07-07
FC-002459,Yelahanka,2023-09-03,Ensemble-v4,48.18,47.46,42.4,53.96,1.517,18,65.04,24,2023-09-02 23:00:00,48.18,39.8,56.56,0.985,4.1.0,42910,2023-07-06
FC-002460,BTM Layout,2023-09-03,Prophet-v1,46.71,44.21,41.1,52.32,5.655,9,63.06,24,2023-09-02 20:00:00,46.71,38.58,54.84,0.943,1.4.3,42897,2023-07-05
FC-002461,Whitefield,2023-09-04,Prophet-v1,42.09,43.65,37.04,47.14,3.574,20,56.82,24,2023-09-03 22:00:00,42.09,34.77,49.41,0.964,1.4.3,43029,2023-07-05
FC-002462,Koramangala,2023-09-04,Ensemble-v4,44.94,43.03,39.55,50.33,4.439,21,60.67,24,2023-09-03 18:00:00,44.94,37.12,52.76,0.956,4.1.0,43118,2023-07-04
FC-002463,Jayanagar,2023-09-04,XGBoost-v3,46.45,48.73,40.88,52.02,4.679,10,62.71,24,2023-09-03 20:00:00,46.45,38.37,54.53,0.953,3.2.1,42910,2023-07-03
FC-002464,Rajajinagar,2023-09-04,LSTM-v2,45.42,47.31,39.97,50.87,3.995,20,61.32,24,2023-09-03 20:00:00,45.42,37.52,53.32,0.96,2.1.0,43114,2023-07-02
FC-002465,Hebbal,2023-09-04,Ensemble-v4,50.15,53.23,44.13,56.17,5.786,18,67.7,24,2023-09-03 20:00:00,50.15,41.42,58.88,0.942,4.1.0,42574,2023-07-01
FC-002466,Electronic City,2023-09-04,XGBoost-v3,48.19,46.62,42.41,53.97,3.368,18,65.06,24,2023-09-03 23:00:00,48.19,39.81,56.57,0.966,3.2.1,43473,2023-06-30
FC-002467,Marathahalli,2023-09-04,LSTM-v2,50.53,49.1,44.47,56.59,2.912,20,68.22,24,2023-09-03 21:00:00,50.53,41.74,59.32,0.971,2.1.0,43224,2023-06-29
FC-002468,Indiranagar,2023-09-04,LSTM-v2,51.51,54.49,45.33,57.69,5.469,19,69.54,24,2023-09-03 21:00:00,51.51,42.55,60.47,0.945,2.1.0,43120,2023-06-28
FC-002469,Yelahanka,2023-09-04,Prophet-v1,47.11,47.74,41.46,52.76,1.32,19,63.6,24,2023-09-03 20:00:00,47.11,38.92,55.3,0.987,1.4.3,42910,2023-06-27
FC-002470,BTM Layout,2023-09-04,XGBoost-v3,44.66,46.6,39.3,50.02,4.163,19,60.29,24,2023-09-03 19:00:00,44.66,36.89,52.43,0.958,3.2.1,42897,2023-06-26
FC-002471,Whitefield,2023-09-05,XGBoost-v3,48.45,45.65,42.64,54.26,6.134,20,65.41,24,2023-09-04 18:00:00,48.45,40.03,56.87,0.939,3.2.1,43029,2023-06-26
FC-002472,Koramangala,2023-09-05,Prophet-v1,47.22,45.61,41.55,52.89,3.53,9,63.75,24,2023-09-04 20:00:00,47.22,39.0,55.44,0.965,1.4.3,43118,2023-06-25
FC-002473,Jayanagar,2023-09-05,LSTM-v2,45.48,45.59,40.02,50.94,0.241,10,61.4,24,2023-09-04 20:00:00,45.48,37.56,53.4,0.998,2.1.0,42910,2023-06-24
FC-002474,Rajajinagar,2023-09-05,LSTM-v2,44.88,43.65,39.49,50.27,2.818,9,60.59,24,2023-09-04 18:00:00,44.88,37.06,52.7,0.972,2.1.0,43114,2023-06-23
FC-002475,Hebbal,2023-09-05,XGBoost-v3,42.71,44.46,37.58,47.84,3.936,20,57.66,24,2023-09-04 22:00:00,42.71,35.27,50.15,0.961,3.2.1,42574,2023-06-22
FC-002476,Electronic City,2023-09-05,Prophet-v1,47.28,46.87,41.61,52.95,0.875,18,63.83,24,2023-09-04 21:00:00,47.28,39.06,55.5,0.991,1.4.3,43473,2023-08-05
FC-002477,Marathahalli,2023-09-05,Ensemble-v4,44.7,46.01,39.34,50.06,2.847,19,60.35,24,2023-09-04 22:00:00,44.7,36.93,52.47,0.972,4.1.0,43224,2023-08-04
FC-002478,Indiranagar,2023-09-05,Ensemble-v4,44.09,46.39,38.8,49.38,4.958,21,59.52,24,2023-09-04 21:00:00,44.09,36.42,51.76,0.95,4.1.0,43120,2023-08-03
FC-002479,Yelahanka,2023-09-05,LSTM-v2,47.92,48.75,42.17,53.67,1.703,9,64.69,24,2023-09-04 21:00:00,47.92,39.58,56.26,0.983,2.1.0,42910,2023-08-02
FC-002480,BTM Layout,2023-09-05,Prophet-v1,43.93,46.29,38.66,49.2,5.098,20,59.31,24,2023-09-04 19:00:00,43.93,36.29,51.57,0.949,1.4.3,42897,2023-08-01
FC-002481,Whitefield,2023-09-06,Ensemble-v4,43.18,44.46,38.0,48.36,2.879,21,58.29,24,2023-09-05 21:00:00,43.18,35.67,50.69,0.971,4.1.0,43029,2023-08-01
FC-002482,Koramangala,2023-09-06,XGBoost-v3,44.62,47.89,39.27,49.97,6.828,20,60.24,24,2023-09-05 23:00:00,44.62,36.86,52.38,0.932,3.2.1,43118,2023-07-31
FC-002483,Jayanagar,2023-09-06,Ensemble-v4,42.12,40.82,37.07,47.17,3.185,9,56.86,24,2023-09-05 21:00:00,42.12,34.8,49.44,0.968,4.1.0,42910,2023-07-30
FC-002484,Rajajinagar,2023-09-06,LSTM-v2,50.58,48.08,44.51,56.65,5.2,10,68.28,24,2023-09-05 21:00:00,50.58,41.78,59.38,0.948,2.1.0,43114,2023-07-29
FC-002485,Hebbal,2023-09-06,Ensemble-v4,49.04,46.37,43.16,54.92,5.758,9,66.2,24,2023-09-05 20:00:00,49.04,40.51,57.57,0.942,4.1.0,42574,2023-07-28
FC-002486,Electronic City,2023-09-06,XGBoost-v3,50.25,48.85,44.22,56.28,2.866,9,67.84,24,2023-09-05 18:00:00,50.25,41.51,58.99,0.971,3.2.1,43473,2023-07-27
FC-002487,Marathahalli,2023-09-06,Ensemble-v4,46.29,47.0,40.74,51.84,1.511,18,62.49,24,2023-09-05 19:00:00,46.29,38.24,54.34,0.985,4.1.0,43224,2023-07-26
FC-002488,Indiranagar,2023-09-06,LSTM-v2,47.92,45.69,42.17,53.67,4.881,21,64.69,24,2023-09-05 23:00:00,47.92,39.58,56.26,0.951,2.1.0,43120,2023-07-25
FC-002489,Yelahanka,2023-09-06,Ensemble-v4,45.91,44.55,40.4,51.42,3.053,19,61.98,24,2023-09-05 19:00:00,45.91,37.92,53.9,0.969,4.1.0,42910,2023-07-24
FC-002490,BTM Layout,2023-09-06,Prophet-v1,47.37,45.38,41.69,53.05,4.385,20,63.95,24,2023-09-05 19:00:00,47.37,39.13,55.61,0.956,1.4.3,42897,2023-07-23
FC-002491,Whitefield,2023-09-07,Prophet-v1,51.75,48.88,45.54,57.96,5.872,19,69.86,24,2023-09-06 23:00:00,51.75,42.75,60.75,0.941,1.4.3,43029,2023-07-23
FC-002492,Koramangala,2023-09-07,Ensemble-v4,43.7,46.42,38.46,48.94,5.86,21,59.0,24,2023-09-06 20:00:00,43.7,36.1,51.3,0.941,4.1.0,43118,2023-07-22
FC-002493,Jayanagar,2023-09-07,LSTM-v2,49.17,51.1,43.27,55.07,3.777,18,66.38,24,2023-09-06 20:00:00,49.17,40.62,57.72,0.962,2.1.0,42910,2023-07-21
FC-002494,Rajajinagar,2023-09-07,LSTM-v2,44.69,43.22,39.33,50.05,3.401,19,60.33,24,2023-09-06 20:00:00,44.69,36.92,52.46,0.966,2.1.0,43114,2023-07-20
FC-002495,Hebbal,2023-09-07,Ensemble-v4,46.26,49.64,40.71,51.81,6.809,20,62.45,24,2023-09-06 21:00:00,46.26,38.21,54.31,0.932,4.1.0,42574,2023-07-19
FC-002496,Electronic City,2023-09-07,LSTM-v2,42.47,42.98,37.37,47.57,1.187,9,57.33,24,2023-09-06 19:00:00,42.47,35.07,49.86,0.988,2.1.0,43473,2023-07-18
FC-002497,Marathahalli,2023-09-07,LSTM-v2,42.2,44.51,37.14,47.26,5.19,19,56.97,24,2023-09-06 19:00:00,42.2,34.86,49.54,0.948,2.1.0,43224,2023-07-17
FC-002498,Indiranagar,2023-09-07,Ensemble-v4,43.45,46.67,38.24,48.66,6.9,9,58.66,24,2023-09-06 20:00:00,43.45,35.9,51.0,0.931,4.1.0,43120,2023-07-16
FC-002499,Yelahanka,2023-09-07,Prophet-v1,44.73,46.74,39.36,50.1,4.3,19,60.39,24,2023-09-06 19:00:00,44.73,36.94,52.52,0.957,1.4.3,42910,2023-07-15
FC-002500,BTM Layout,2023-09-07,XGBoost-v3,49.64,46.74,43.68,55.6,6.205,21,67.01,24,2023-09-06 20:00:00,49.64,41.0,58.28,0.938,3.2.1,42897,2023-07-14
FC-002501,Whitefield,2023-09-08,Prophet-v1,47.52,48.16,41.82,53.22,1.329,19,64.15,24,2023-09-07 19:00:00,47.52,39.25,55.78,0.987,1.4.3,43029,2023-07-14
FC-002502,Koramangala,2023-09-08,Ensemble-v4,45.37,43.08,39.93,50.81,5.316,18,61.25,24,2023-09-07 18:00:00,45.37,37.48,53.26,0.947,4.1.0,43118,2023-07-13
FC-002503,Jayanagar,2023-09-08,Ensemble-v4,44.82,45.7,39.44,50.2,1.926,9,60.51,24,2023-09-07 18:00:00,44.82,37.02,52.62,0.981,4.1.0,42910,2023-07-12
FC-002504,Rajajinagar,2023-09-08,XGBoost-v3,53.82,50.81,47.36,60.28,5.924,21,72.66,24,2023-09-07 21:00:00,53.82,44.45,63.19,0.941,3.2.1,43114,2023-07-11
FC-002505,Hebbal,2023-09-08,Ensemble-v4,44.19,45.2,38.89,49.49,2.235,20,59.66,24,2023-09-07 23:00:00,44.19,36.51,51.88,0.978,4.1.0,42574,2023-07-10
FC-002506,Electronic City,2023-09-08,XGBoost-v3,48.36,45.68,42.56,54.16,5.867,21,65.29,24,2023-09-07 23:00:00,48.36,39.95,56.77,0.941,3.2.1,43473,2023-07-09
FC-002507,Marathahalli,2023-09-08,Prophet-v1,45.43,43.42,39.98,50.88,4.629,9,61.33,24,2023-09-07 22:00:00,45.43,37.53,53.33,0.954,1.4.3,43224,2023-07-08
FC-002508,Indiranagar,2023-09-08,Ensemble-v4,44.9,46.86,39.51,50.29,4.183,10,60.62,24,2023-09-07 22:00:00,44.9,37.08,52.72,0.958,4.1.0,43120,2023-07-07
FC-002509,Yelahanka,2023-09-08,Ensemble-v4,49.27,47.06,43.36,55.18,4.696,19,66.51,24,2023-09-07 18:00:00,49.27,40.7,57.84,0.953,4.1.0,42910,2023-07-06
FC-002510,BTM Layout,2023-09-08,LSTM-v2,52.91,50.3,46.56,59.26,5.189,19,71.43,24,2023-09-07 19:00:00,52.91,43.7,62.12,0.948,2.1.0,42897,2023-07-05
FC-002511,Whitefield,2023-09-09,Ensemble-v4,48.54,46.85,42.72,54.36,3.607,20,65.53,24,2023-09-08 23:00:00,48.54,40.1,56.98,0.964,4.1.0,43029,2023-07-05
FC-002512,Koramangala,2023-09-09,LSTM-v2,43.84,45.68,38.58,49.1,4.028,19,59.18,24,2023-09-08 23:00:00,43.84,36.21,51.47,0.96,2.1.0,43118,2023-07-04
FC-002513,Jayanagar,2023-09-09,Ensemble-v4,44.63,45.45,39.27,49.99,1.804,10,60.25,24,2023-09-08 19:00:00,44.63,36.86,52.4,0.982,4.1.0,42910,2023-07-03
FC-002514,Rajajinagar,2023-09-09,Prophet-v1,47.83,50.47,42.09,53.57,5.231,18,64.57,24,2023-09-08 21:00:00,47.83,39.51,56.15,0.948,1.4.3,43114,2023-07-02
FC-002515,Hebbal,2023-09-09,LSTM-v2,37.21,39.4,32.74,41.68,5.558,19,50.23,24,2023-09-08 22:00:00,37.21,30.73,43.69,0.944,2.1.0,42574,2023-07-01
FC-002516,Electronic City,2023-09-09,XGBoost-v3,48.75,48.3,42.9,54.6,0.932,18,65.81,24,2023-09-08 23:00:00,48.75,40.27,57.23,0.991,3.2.1,43473,2023-06-30
FC-002517,Marathahalli,2023-09-09,Ensemble-v4,44.31,46.86,38.99,49.63,5.442,9,59.82,24,2023-09-08 23:00:00,44.31,36.6,52.02,0.946,4.1.0,43224,2023-06-29
FC-002518,Indiranagar,2023-09-09,XGBoost-v3,47.97,50.17,42.21,53.73,4.385,18,64.76,24,2023-09-08 19:00:00,47.97,39.62,56.32,0.956,3.2.1,43120,2023-06-28
FC-002519,Yelahanka,2023-09-09,Prophet-v1,48.58,47.65,42.75,54.41,1.952,19,65.58,24,2023-09-08 18:00:00,48.58,40.13,57.03,0.98,1.4.3,42910,2023-06-27
FC-002520,BTM Layout,2023-09-09,Ensemble-v4,49.73,51.69,43.76,55.7,3.792,21,67.14,24,2023-09-08 22:00:00,49.73,41.07,58.39,0.962,4.1.0,42897,2023-06-26
FC-002521,Whitefield,2023-09-10,LSTM-v2,43.31,43.05,38.11,48.51,0.604,21,58.47,24,2023-09-09 23:00:00,43.31,35.77,50.85,0.994,2.1.0,43029,2023-08-10
FC-002522,Koramangala,2023-09-10,XGBoost-v3,49.21,48.84,43.3,55.12,0.758,19,66.43,24,2023-09-09 20:00:00,49.21,40.64,57.78,0.992,3.2.1,43118,2023-08-09
FC-002523,Jayanagar,2023-09-10,Ensemble-v4,48.47,50.49,42.65,54.29,4.001,21,65.43,24,2023-09-09 23:00:00,48.47,40.03,56.91,0.96,4.1.0,42910,2023-08-08
FC-002524,Rajajinagar,2023-09-10,LSTM-v2,45.03,45.48,39.63,50.43,0.989,19,60.79,24,2023-09-09 20:00:00,45.03,37.2,52.86,0.99,2.1.0,43114,2023-08-07
FC-002525,Hebbal,2023-09-10,Prophet-v1,45.51,45.72,40.05,50.97,0.459,21,61.44,24,2023-09-09 20:00:00,45.51,37.59,53.43,0.995,1.4.3,42574,2023-08-06
FC-002526,Electronic City,2023-09-10,LSTM-v2,48.52,48.51,42.7,54.34,0.021,18,65.5,24,2023-09-09 20:00:00,48.52,40.08,56.96,1.0,2.1.0,43473,2023-08-05
FC-002527,Marathahalli,2023-09-10,Ensemble-v4,44.8,47.55,39.42,50.18,5.783,19,60.48,24,2023-09-09 21:00:00,44.8,37.0,52.6,0.942,4.1.0,43224,2023-08-04
FC-002528,Indiranagar,2023-09-10,Ensemble-v4,53.21,50.9,46.82,59.6,4.538,9,71.83,24,2023-09-09 18:00:00,53.21,43.94,62.48,0.955,4.1.0,43120,2023-08-03
FC-002529,Yelahanka,2023-09-10,LSTM-v2,48.77,48.19,42.92,54.62,1.204,18,65.84,24,2023-09-09 20:00:00,48.77,40.29,57.25,0.988,2.1.0,42910,2023-08-02
FC-002530,BTM Layout,2023-09-10,LSTM-v2,54.72,54.23,48.15,61.29,0.904,9,73.87,24,2023-09-09 22:00:00,54.72,45.19,64.25,0.991,2.1.0,42897,2023-08-01
FC-002531,Whitefield,2023-09-11,XGBoost-v3,48.9,46.65,43.03,54.77,4.823,10,66.02,24,2023-09-10 21:00:00,48.9,40.39,57.41,0.952,3.2.1,43029,2023-08-01
FC-002532,Koramangala,2023-09-11,XGBoost-v3,47.51,48.7,41.81,53.21,2.444,9,64.14,24,2023-09-10 23:00:00,47.51,39.25,55.78,0.976,3.2.1,43118,2023-07-31
FC-002533,Jayanagar,2023-09-11,Ensemble-v4,43.4,45.69,38.19,48.61,5.012,19,58.59,24,2023-09-10 20:00:00,43.4,35.85,50.95,0.95,4.1.0,42910,2023-07-30
FC-002534,Rajajinagar,2023-09-11,Prophet-v1,46.77,48.24,41.16,52.38,3.047,21,63.14,24,2023-09-10 18:00:00,46.77,38.64,54.9,0.97,1.4.3,43114,2023-07-29
FC-002535,Hebbal,2023-09-11,Ensemble-v4,46.95,44.66,41.32,52.58,5.128,9,63.38,24,2023-09-10 18:00:00,46.95,38.79,55.11,0.949,4.1.0,42574,2023-07-28
FC-002536,Electronic City,2023-09-11,XGBoost-v3,53.58,50.56,47.15,60.01,5.973,19,72.33,24,2023-09-10 20:00:00,53.58,44.26,62.9,0.94,3.2.1,43473,2023-07-27
FC-002537,Marathahalli,2023-09-11,XGBoost-v3,47.15,47.52,41.49,52.81,0.779,10,63.65,24,2023-09-10 22:00:00,47.15,38.94,55.36,0.992,3.2.1,43224,2023-07-26
FC-002538,Indiranagar,2023-09-11,Prophet-v1,52.08,48.7,45.83,58.33,6.94,21,70.31,24,2023-09-10 23:00:00,52.08,43.02,61.14,0.931,1.4.3,43120,2023-07-25
FC-002539,Yelahanka,2023-09-11,LSTM-v2,45.0,44.31,39.6,50.4,1.557,19,60.75,24,2023-09-10 19:00:00,45.0,37.17,52.83,0.984,2.1.0,42910,2023-07-24
FC-002540,BTM Layout,2023-09-11,XGBoost-v3,45.79,45.68,40.3,51.28,0.241,10,61.82,24,2023-09-10 23:00:00,45.79,37.83,53.75,0.998,3.2.1,42897,2023-07-23
FC-002541,Whitefield,2023-09-12,LSTM-v2,47.58,48.83,41.87,53.29,2.56,20,64.23,24,2023-09-11 21:00:00,47.58,39.3,55.86,0.974,2.1.0,43029,2023-07-23
FC-002542,Koramangala,2023-09-12,Ensemble-v4,38.68,39.9,34.04,43.32,3.058,19,52.22,24,2023-09-11 19:00:00,38.68,31.95,45.41,0.969,4.1.0,43118,2023-07-22
FC-002543,Jayanagar,2023-09-12,Prophet-v1,46.13,44.65,40.59,51.67,3.315,10,62.28,24,2023-09-11 19:00:00,46.13,38.1,54.16,0.967,1.4.3,42910,2023-07-21
FC-002544,Rajajinagar,2023-09-12,LSTM-v2,53.68,51.36,47.24,60.12,4.517,21,72.47,24,2023-09-11 18:00:00,53.68,44.34,63.02,0.955,2.1.0,43114,2023-07-20
FC-002545,Hebbal,2023-09-12,Prophet-v1,43.32,44.42,38.12,48.52,2.476,21,58.48,24,2023-09-11 18:00:00,43.32,35.78,50.86,0.975,1.4.3,42574,2023-07-19
FC-002546,Electronic City,2023-09-12,XGBoost-v3,48.05,47.65,42.28,53.82,0.839,18,64.87,24,2023-09-11 22:00:00,48.05,39.68,56.42,0.992,3.2.1,43473,2023-07-18
FC-002547,Marathahalli,2023-09-12,Prophet-v1,47.65,47.28,41.93,53.37,0.783,20,64.33,24,2023-09-11 22:00:00,47.65,39.36,55.94,0.992,1.4.3,43224,2023-07-17
FC-002548,Indiranagar,2023-09-12,LSTM-v2,46.29,48.72,40.74,51.84,4.988,19,62.49,24,2023-09-11 18:00:00,46.29,38.24,54.34,0.95,2.1.0,43120,2023-07-16
