alert_id,meter_id,zone,alert_timestamp,anomaly_type,severity,anomaly_score,status,estimated_loss_units,assigned_inspector,resolution_timestamp,root_cause,model_version,detector_vae_score,detector_eif_score,detector_bocpd_flag,detector_gnn_score,num_detectors_agreeing,shap_feature_1_name,shap_feature_2_name,shap_feature_3_name,shap_feature_1_value,shap_feature_2_value,shap_feature_3_value,suspected_theft_modality,consumption_drop_pct,estimated_daily_loss_inr,recommended_action,days_since_meter_install,alert_reason_code
ALT-000586,BSCM-000488,Marathahalli,2024-05-11 09:00:00,PF Degradation,Low,0.6247,Resolved,0.0,INS-0001,2024-05-14T14:00:00,External surge,TheftDetect-v3.0,0.6396,0.6068,False,0.5234,1,power_factor,communication_ok,load_factor_day,0.1366,0.1063,0.0657,meter_slowdown,48.9,183.21,Run accuracy test and compare against calibrated reference meter.,561,PEER_DEVIATION_LOW_USAGE
ALT-000587,BSCM-000466,Koramangala,2024-02-06 11:00:00,Overcurrent,Medium,0.8302,Open,0.0,,,,TheftDetect-v2.1,0.8026,0.899,True,0.6829,4,voltage_v,z_score_vs_peer,night_ratio,0.1882,0.1563,0.1015,meter_slowdown,67.34,389.08,Run accuracy test and compare against calibrated reference meter.,536,PEER_DEVIATION_LOW_USAGE
ALT-000588,BSCM-000273,Hebbal,2023-01-09 14:00:00,Reverse Energy,Critical,0.7435,Resolved,0.0,INS-0020,2023-01-10T16:00:00,External surge,TheftDetect-v3.0,0.6925,0.7499,True,0.7392,4,communication_ok,load_factor_day,pct_change_1d,0.1625,0.1094,0.0801,meter_slowdown,58.01,212.43,Run accuracy test and compare against calibrated reference meter.,590,PEER_DEVIATION_LOW_USAGE
ALT-000589,BSCM-000424,BTM Layout,2024-12-31 12:00:00,Overcurrent,High,0.874,Resolved,0.0,INS-0001,2025-01-03T04:00:00,External surge,Ensemble-v1,0.9238,0.9652,True,0.8206,4,z_score_vs_peer,night_ratio,power_factor,0.1186,0.1209,0.0963,meter_slowdown,76.63,159.07,Run accuracy test and compare against calibrated reference meter.,1567,PEER_DEVIATION_LOW_USAGE
ALT-000590,BSCM-000295,Hebbal,2023-04-14 01:00:00,Reverse Energy,Low,0.8853,Resolved,0.0,INS-0009,2023-04-14T17:00:00,External surge,Ensemble-v1,0.8339,0.8543,True,0.8144,4,load_factor_day,pct_change_1d,voltage_v,0.2349,0.1449,0.1012,meter_slowdown,79.94,141.98,Run accuracy test and compare against calibrated reference meter.,535,PEER_DEVIATION_LOW_USAGE
ALT-000591,BSCM-000361,Koramangala,2024-03-26 04:00:00,Communication Loss,Medium,0.6951,Resolved,0.0,INS-0019,2024-03-29T23:00:00,Meter bypass,TheftDetect-v2.1,0.6994,0.6072,False,0.5816,1,night_ratio,power_factor,communication_ok,0.1652,0.0845,0.0904,meter_slowdown,54.45,298.65,Run accuracy test and compare against calibrated reference meter.,993,PEER_DEVIATION_LOW_USAGE
ALT-000592,BSCM-000384,Hebbal,2023-11-19 08:00:00,PF Degradation,High,0.7686,Resolved,0.0,INS-0012,2023-11-21T16:00:00,Line fault,Ensemble-v1,0.7399,0.8822,True,0.7459,4,pct_change_1d,voltage_v,z_score_vs_peer,0.1773,0.1098,0.0744,meter_slowdown,64.43,269.16,Run accuracy test and compare against calibrated reference meter.,1072,PEER_DEVIATION_LOW_USAGE
ALT-000593,BSCM-000136,Whitefield,2023-12-27 18:00:00,Energy Theft,Low,0.6861,Resolved,73.06,INS-0013,2023-12-30T19:00:00,External surge,Ensemble-v1,0.7148,0.677,True,0.5803,3,power_factor,communication_ok,load_factor_day,0.1494,0.1342,0.0682,bypass,53.36,584.48,Dispatch inspector to verify bypass wiring and photograph service entry.,1138,THEFT_BYPASS_SIGNATURE
ALT-000594,BSCM-000036,Marathahalli,2024-04-15 10:00:00,Phase Imbalance,Medium,0.5789,False Positive,0.0,INS-0011,,,Ensemble-v1,0.5989,0.5966,True,0.5349,1,voltage_v,z_score_vs_peer,night_ratio,0.1314,0.0939,0.0536,phase_cut,47.26,180.21,Dispatch three-phase inspection and validate phase current balance.,1413,PHASE_CURRENT_MISMATCH
ALT-000595,BSCM-000345,Rajajinagar,2024-08-18 00:00:00,PF Degradation,Medium,0.7961,Resolved,0.0,INS-0011,2024-08-18T13:00:00,Faulty firmware,Ensemble-v1,0.8584,0.8949,True,0.828,4,communication_ok,load_factor_day,pct_change_1d,0.1602,0.0898,0.0826,meter_slowdown,64.92,269.34,Run accuracy test and compare against calibrated reference meter.,787,PEER_DEVIATION_LOW_USAGE
ALT-000596,BSCM-000382,Rajajinagar,2023-10-07 08:00:00,Voltage Sag,Medium,0.9533,Resolved,0.0,INS-0015,2023-10-11T09:00:00,Meter bypass,TheftDetect-v3.0,0.9227,0.8707,True,0.814,4,z_score_vs_peer,night_ratio,power_factor,0.2251,0.1166,0.1263,meter_slowdown,76.85,183.53,Run accuracy test and compare against calibrated reference meter.,1046,PEER_DEVIATION_LOW_USAGE
ALT-000597,BSCM-000342,Hebbal,2024-02-01 01:00:00,Voltage Sag,Medium,0.581,Resolved,0.0,INS-0002,2024-02-03T22:00:00,Rodent damage,TheftDetect-v3.0,0.5648,0.6286,False,0.4337,1,load_factor_day,pct_change_1d,voltage_v,0.0951,0.0962,0.0725,meter_slowdown,57.89,149.75,Run accuracy test and compare against calibrated reference meter.,1241,PEER_DEVIATION_LOW_USAGE
ALT-000598,BSCM-000467,Whitefield,2024-04-02 00:00:00,Phase Imbalance,Low,0.7806,False Positive,0.0,INS-0020,,,Ensemble-v1,0.7219,0.7334,True,0.6398,3,night_ratio,power_factor,communication_ok,0.1764,0.1421,0.0689,phase_cut,64.79,169.73,Dispatch three-phase inspection and validate phase current balance.,1466,PHASE_CURRENT_MISMATCH
ALT-000599,BSCM-000481,Jayanagar,2024-07-18 03:00:00,Phase Imbalance,Low,0.5574,Investigating,0.0,INS-0016,,,TheftDetect-v2.1,0.5307,0.5468,True,0.5934,1,pct_change_1d,voltage_v,z_score_vs_peer,0.1367,0.0568,0.0523,phase_cut,50.47,146.35,Dispatch three-phase inspection and validate phase current balance.,1153,PHASE_CURRENT_MISMATCH
ALT-000600,BSCM-000367,Hebbal,2023-05-04 03:00:00,Voltage Sag,High,0.5883,Open,0.0,,,,TheftDetect-v2.1,0.6109,0.5941,False,0.5679,1,power_factor,communication_ok,load_factor_day,0.1245,0.1031,0.0703,meter_slowdown,49.37,185.47,Run accuracy test and compare against calibrated reference meter.,942,PEER_DEVIATION_LOW_USAGE
ALT-000601,BSCM-000020,Whitefield,2023-04-13 12:00:00,PF Degradation,Medium,0.9635,Open,0.0,,,,TheftDetect-v3.0,1.0,0.8435,True,0.86,4,voltage_v,z_score_vs_peer,night_ratio,0.2212,0.1808,0.0924,meter_slowdown,72.45,155.58,Run accuracy test and compare against calibrated reference meter.,958,PEER_DEVIATION_LOW_USAGE
ALT-000602,BSCM-000111,Koramangala,2023-07-11 16:00:00,Energy Theft,Low,0.7432,False Positive,123.0,INS-0008,,,TheftDetect-v2.1,0.6879,0.6809,True,0.6461,3,communication_ok,load_factor_day,pct_change_1d,0.1387,0.1567,0.0709,bypass,68.72,984.0,Dispatch inspector to verify bypass wiring and photograph service entry.,505,THEFT_BYPASS_SIGNATURE
ALT-000603,BSCM-000137,Hebbal,2024-05-08 14:00:00,Communication Loss,Critical,0.6852,Investigating,0.0,INS-0010,,,Ensemble-v1,0.7374,0.7933,False,0.6664,3,z_score_vs_peer,night_ratio,power_factor,0.1266,0.1163,0.0955,meter_slowdown,54.03,178.96,Run accuracy test and compare against calibrated reference meter.,809,PEER_DEVIATION_LOW_USAGE
ALT-000604,BSCM-000041,Electronic City,2024-07-05 20:00:00,PF Degradation,Low,0.7772,Open,0.0,,,,TheftDetect-v2.1,0.8585,0.8481,True,0.6512,4,load_factor_day,pct_change_1d,voltage_v,0.1769,0.1345,0.0763,meter_slowdown,71.94,166.65,Run accuracy test and compare against calibrated reference meter.,1113,PEER_DEVIATION_LOW_USAGE
ALT-000605,BSCM-000322,Indiranagar,2024-01-16 08:00:00,Phase Imbalance,Critical,0.8002,Resolved,0.0,INS-0005,2024-01-18T06:00:00,Faulty firmware,Ensemble-v1,0.825,0.7952,True,0.7516,4,night_ratio,power_factor,communication_ok,0.193,0.0854,0.1023,phase_cut,62.71,439.54,Dispatch three-phase inspection and validate phase current balance.,1440,PHASE_CURRENT_MISMATCH
ALT-000606,BSCM-000329,Jayanagar,2023-03-27 16:00:00,Meter Tamper,High,0.5892,Resolved,0.0,INS-0020,2023-04-01T04:00:00,Faulty firmware,Ensemble-v1,0.7018,0.6086,True,0.4996,2,pct_change_1d,voltage_v,z_score_vs_peer,0.0828,0.1363,0.0836,tamper,14.18,67.53,"Inspect meter seals, terminal cover, and tamper event register.",232,METER_TAMPER_EVENT
ALT-000607,BSCM-000087,Jayanagar,2023-08-14 18:00:00,Voltage Sag,Low,0.819,Resolved,0.0,INS-0004,2023-08-17T03:00:00,Line fault,TheftDetect-v2.1,0.7726,0.7955,True,0.6833,4,power_factor,communication_ok,load_factor_day,0.1932,0.1195,0.0791,meter_slowdown,75.32,313.01,Run accuracy test and compare against calibrated reference meter.,1183,PEER_DEVIATION_LOW_USAGE
ALT-000608,BSCM-000131,Koramangala,2023-09-15 20:00:00,Phase Imbalance,Low,0.5928,Resolved,0.0,INS-0010,2023-09-19T17:00:00,Meter bypass,TheftDetect-v2.1,0.5181,0.7013,True,0.5093,2,voltage_v,z_score_vs_peer,night_ratio,0.1168,0.0762,0.0519,phase_cut,48.3,96.03,Dispatch three-phase inspection and validate phase current balance.,940,PHASE_CURRENT_MISMATCH
ALT-000609,BSCM-000278,Electronic City,2024-05-02 15:00:00,Energy Theft,Medium,0.9606,Investigating,199.62,INS-0003,,,TheftDetect-v2.1,0.8539,0.9446,True,0.8402,4,communication_ok,load_factor_day,pct_change_1d,0.2065,0.1486,0.1015,bypass,77.75,1596.96,Dispatch inspector to verify bypass wiring and photograph service entry.,1380,THEFT_BYPASS_SIGNATURE
ALT-000610,BSCM-000255,BTM Layout,2023-10-04 10:00:00,Communication Loss,Low,0.8133,Resolved,0.0,INS-0019,2023-10-07T01:00:00,Rodent damage,Ensemble-v1,0.9031,0.8318,True,0.7379,4,z_score_vs_peer,night_ratio,power_factor,0.1454,0.1604,0.0731,meter_slowdown,72.08,414.52,Run accuracy test and compare against calibrated reference meter.,1343,PEER_DEVIATION_LOW_USAGE
ALT-000611,BSCM-000137,Hebbal,2024-12-28 23:00:00,Energy Theft,High,0.6491,Investigating,110.56,INS-0009,,,TheftDetect-v2.1,0.6884,0.7408,True,0.6182,3,load_factor_day,pct_change_1d,voltage_v,0.1215,0.148,0.0732,bypass,50.86,884.48,Dispatch inspector to verify bypass wiring and photograph service entry.,1043,THEFT_BYPASS_SIGNATURE
ALT-000612,BSCM-000211,Whitefield,2024-02-23 04:00:00,Voltage Sag,Low,0.8452,Investigating,0.0,INS-0005,,,TheftDetect-v2.1,0.8419,0.783,True,0.5102,3,night_ratio,power_factor,communication_ok,0.2101,0.1377,0.0899,meter_slowdown,73.13,394.74,Run accuracy test and compare against calibrated reference meter.,1096,PEER_DEVIATION_LOW_USAGE
ALT-000613,BSCM-000021,Electronic City,2023-04-11 14:00:00,Meter Tamper,Low,0.7341,Resolved,0.0,INS-0006,2023-04-12T10:00:00,Rodent damage,TheftDetect-v3.0,0.7509,0.8588,True,0.6174,3,pct_change_1d,voltage_v,z_score_vs_peer,0.1623,0.1374,0.0862,tamper,7.0,144.95,"Inspect meter seals, terminal cover, and tamper event register.",940,METER_TAMPER_EVENT
ALT-000614,BSCM-000039,Hebbal,2023-09-18 23:00:00,Communication Loss,Low,0.7322,Resolved,0.0,INS-0004,2023-09-23T07:00:00,Line fault,TheftDetect-v2.1,0.6647,0.6098,True,0.645,2,power_factor,communication_ok,load_factor_day,0.1515,0.118,0.1015,meter_slowdown,59.33,106.78,Run accuracy test and compare against calibrated reference meter.,1148,PEER_DEVIATION_LOW_USAGE
ALT-000615,BSCM-000147,Electronic City,2023-07-26 17:00:00,Overcurrent,Low,0.5731,Investigating,0.0,INS-0003,,,TheftDetect-v3.0,0.7198,0.7035,False,0.6425,2,voltage_v,z_score_vs_peer,night_ratio,0.1232,0.0709,0.0753,meter_slowdown,47.2,130.93,Run accuracy test and compare against calibrated reference meter.,312,PEER_DEVIATION_LOW_USAGE
ALT-000616,BSCM-000256,Electronic City,2024-10-07 21:00:00,Phase Imbalance,Medium,0.8003,False Positive,0.0,INS-0005,,,Ensemble-v1,0.8081,0.7705,True,0.6547,4,communication_ok,load_factor_day,pct_change_1d,0.1883,0.1576,0.0954,phase_cut,72.82,192.54,Dispatch three-phase inspection and validate phase current balance.,1082,PHASE_CURRENT_MISMATCH
ALT-000617,BSCM-000107,Hebbal,2023-12-11 23:00:00,Meter Tamper,Low,0.8336,Investigating,0.0,INS-0015,,,TheftDetect-v2.1,0.8402,0.8142,True,0.77,4,z_score_vs_peer,night_ratio,power_factor,0.1944,0.1209,0.0622,tamper,11.53,222.37,"Inspect meter seals, terminal cover, and tamper event register.",957,METER_TAMPER_EVENT
ALT-000618,BSCM-000236,Indiranagar,2023-08-22 21:00:00,Communication Loss,Low,0.8346,Open,0.0,,,,TheftDetect-v3.0,0.8781,0.6834,True,0.8641,4,load_factor_day,pct_change_1d,voltage_v,0.1817,0.1642,0.0985,meter_slowdown,63.95,213.07,Run accuracy test and compare against calibrated reference meter.,384,PEER_DEVIATION_LOW_USAGE
ALT-000619,BSCM-000405,Yelahanka,2024-03-02 04:00:00,Meter Tamper,Medium,0.7513,Investigating,0.0,INS-0013,,,Ensemble-v1,0.7802,0.7149,True,0.5967,3,night_ratio,power_factor,communication_ok,0.1926,0.1462,0.1085,tamper,7.15,205.28,"Inspect meter seals, terminal cover, and tamper event register.",468,METER_TAMPER_EVENT
ALT-000620,BSCM-000485,Koramangala,2023-05-21 01:00:00,Overcurrent,Medium,0.9199,False Positive,0.0,INS-0015,,,TheftDetect-v3.0,0.9333,0.8367,True,0.8595,4,pct_change_1d,voltage_v,z_score_vs_peer,0.2266,0.1595,0.056,meter_slowdown,73.89,380.58,Run accuracy test and compare against calibrated reference meter.,899,PEER_DEVIATION_LOW_USAGE
ALT-000621,BSCM-000076,Hebbal,2024-04-24 21:00:00,Energy Theft,Medium,0.6723,Investigating,3.98,INS-0014,,,Ensemble-v1,0.6249,0.6237,True,0.5653,1,power_factor,communication_ok,load_factor_day,0.1582,0.1441,0.0843,bypass,57.34,31.84,Dispatch inspector to verify bypass wiring and photograph service entry.,797,THEFT_BYPASS_SIGNATURE
ALT-000622,BSCM-000494,Marathahalli,2023-01-06 04:00:00,Reverse Energy,High,0.5711,Resolved,0.0,INS-0002,2023-01-11T00:00:00,,TheftDetect-v2.1,0.5994,0.5601,False,0.5001,1,voltage_v,z_score_vs_peer,night_ratio,0.127,0.136,0.0604,meter_slowdown,46.52,50.67,Run accuracy test and compare against calibrated reference meter.,678,PEER_DEVIATION_LOW_USAGE
ALT-000623,BSCM-000250,Rajajinagar,2023-07-29 11:00:00,Reverse Energy,Critical,0.638,Resolved,0.0,INS-0007,2023-07-31T13:00:00,,TheftDetect-v2.1,0.7509,0.7146,False,0.5361,2,communication_ok,load_factor_day,pct_change_1d,0.1568,0.0986,0.0574,meter_slowdown,59.39,197.88,Run accuracy test and compare against calibrated reference meter.,906,PEER_DEVIATION_LOW_USAGE
ALT-000624,BSCM-000006,Rajajinagar,2024-10-17 03:00:00,Voltage Sag,Medium,0.8579,Resolved,0.0,INS-0004,2024-10-18T04:00:00,,Ensemble-v1,0.9386,0.8745,True,0.728,4,z_score_vs_peer,night_ratio,power_factor,0.1966,0.1211,0.1064,meter_slowdown,72.87,249.39,Run accuracy test and compare against calibrated reference meter.,1134,PEER_DEVIATION_LOW_USAGE
ALT-000625,BSCM-000142,BTM Layout,2023-08-16 18:00:00,Communication Loss,Critical,0.6929,Resolved,0.0,INS-0020,2023-08-20T22:00:00,Phase cut,TheftDetect-v3.0,0.7885,0.7175,False,0.8295,3,load_factor_day,pct_change_1d,voltage_v,0.179,0.0736,0.1019,meter_slowdown,58.24,74.99,Run accuracy test and compare against calibrated reference meter.,717,PEER_DEVIATION_LOW_USAGE
ALT-000626,BSCM-000106,Indiranagar,2024-05-08 03:00:00,Phase Imbalance,Low,0.7024,Open,0.0,,,,Ensemble-v1,0.6717,0.6148,True,0.7062,3,night_ratio,power_factor,communication_ok,0.177,0.1573,0.0889,phase_cut,56.4,100.36,Dispatch three-phase inspection and validate phase current balance.,1294,PHASE_CURRENT_MISMATCH
ALT-000627,BSCM-000450,Yelahanka,2024-07-11 20:00:00,Voltage Sag,Low,0.5778,Resolved,0.0,INS-0003,2024-07-13T00:00:00,Phase cut,Ensemble-v1,0.5184,0.5073,False,0.6183,1,pct_change_1d,voltage_v,z_score_vs_peer,0.1017,0.0837,0.058,meter_slowdown,53.16,184.7,Run accuracy test and compare against calibrated reference meter.,717,PEER_DEVIATION_LOW_USAGE
ALT-000628,BSCM-000368,Rajajinagar,2024-08-25 06:00:00,Reverse Energy,Medium,0.57,Investigating,0.0,INS-0010,,,Ensemble-v1,0.5625,0.7139,False,0.5689,1,power_factor,communication_ok,load_factor_day,0.0983,0.1139,0.0485,meter_slowdown,55.02,108.49,Run accuracy test and compare against calibrated reference meter.,1506,PEER_DEVIATION_LOW_USAGE
ALT-000629,BSCM-000346,Electronic City,2023-12-11 15:00:00,Energy Theft,Low,0.5705,Open,309.76,,,,TheftDetect-v2.1,0.5738,0.5117,True,0.4225,1,voltage_v,z_score_vs_peer,night_ratio,0.108,0.0765,0.0649,bypass,49.0,2478.08,Dispatch inspector to verify bypass wiring and photograph service entry.,1221,THEFT_BYPASS_SIGNATURE
ALT-000630,BSCM-000454,Electronic City,2024-12-12 04:00:00,Meter Tamper,Low,0.7995,Open,0.0,,,,Ensemble-v1,0.8652,0.932,True,0.7572,4,communication_ok,load_factor_day,pct_change_1d,0.2003,0.1587,0.101,tamper,7.38,129.08,"Inspect meter seals, terminal cover, and tamper event register.",1109,METER_TAMPER_EVENT
ALT-000631,BSCM-000087,Jayanagar,2023-03-19 04:00:00,Communication Loss,Medium,0.9084,Open,0.0,,,,TheftDetect-v2.1,0.8069,0.889,True,0.8972,4,z_score_vs_peer,night_ratio,power_factor,0.1604,0.1313,0.0941,meter_slowdown,71.37,81.26,Run accuracy test and compare against calibrated reference meter.,1035,PEER_DEVIATION_LOW_USAGE
ALT-000632,BSCM-000432,Electronic City,2023-10-19 01:00:00,PF Degradation,Medium,0.8626,Investigating,0.0,INS-0017,,,TheftDetect-v2.1,0.9544,0.8628,True,0.7235,4,load_factor_day,pct_change_1d,voltage_v,0.1996,0.1142,0.0905,meter_slowdown,74.25,250.46,Run accuracy test and compare against calibrated reference meter.,350,PEER_DEVIATION_LOW_USAGE
ALT-000633,BSCM-000474,Electronic City,2024-07-19 17:00:00,Communication Loss,Medium,0.9611,False Positive,0.0,INS-0015,,,TheftDetect-v3.0,0.9516,1.0,True,0.9345,4,night_ratio,power_factor,communication_ok,0.2205,0.1496,0.1481,meter_slowdown,85.14,522.35,Run accuracy test and compare against calibrated reference meter.,854,PEER_DEVIATION_LOW_USAGE
ALT-000634,BSCM-000453,Electronic City,2024-07-13 00:00:00,Meter Tamper,Medium,0.8512,False Positive,0.0,INS-0011,,,TheftDetect-v3.0,0.8256,0.953,True,0.8228,4,pct_change_1d,voltage_v,z_score_vs_peer,0.2163,0.1256,0.1098,tamper,4.85,321.69,"Inspect meter seals, terminal cover, and tamper event register.",1170,METER_TAMPER_EVENT
ALT-000635,BSCM-000158,Electronic City,2023-03-19 07:00:00,Communication Loss,Low,0.6969,Resolved,0.0,INS-0008,2023-03-20T05:00:00,Line fault,TheftDetect-v3.0,0.6362,0.688,False,0.772,2,power_factor,communication_ok,load_factor_day,0.1578,0.1234,0.0939,meter_slowdown,57.76,171.71,Run accuracy test and compare against calibrated reference meter.,367,PEER_DEVIATION_LOW_USAGE
ALT-000636,BSCM-000140,Koramangala,2023-12-06 23:00:00,Reverse Energy,Medium,0.8712,Open,0.0,,,,TheftDetect-v2.1,0.7719,0.8401,True,0.7613,4,voltage_v,z_score_vs_peer,night_ratio,0.1581,0.1384,0.0739,meter_slowdown,66.79,76.6,Run accuracy test and compare against calibrated reference meter.,407,PEER_DEVIATION_LOW_USAGE
ALT-000637,BSCM-000400,Hebbal,2023-07-31 21:00:00,Communication Loss,Low,0.7518,Resolved,0.0,INS-0010,2023-08-03T23:00:00,External surge,Ensemble-v1,0.8012,0.7473,True,0.6122,3,communication_ok,load_factor_day,pct_change_1d,0.1414,0.1328,0.0721,meter_slowdown,61.74,231.5,Run accuracy test and compare against calibrated reference meter.,604,PEER_DEVIATION_LOW_USAGE
ALT-000638,BSCM-000228,Indiranagar,2024-03-16 14:00:00,Overcurrent,High,0.775,Open,0.0,,,,TheftDetect-v2.1,0.7794,0.802,True,0.6834,4,z_score_vs_peer,night_ratio,power_factor,0.141,0.1182,0.0864,meter_slowdown,64.53,137.21,Run accuracy test and compare against calibrated reference meter.,514,PEER_DEVIATION_LOW_USAGE
ALT-000639,BSCM-000155,Jayanagar,2024-11-29 00:00:00,Phase Imbalance,Low,0.8158,Investigating,0.0,INS-0020,,,TheftDetect-v2.1,0.7384,0.8871,True,0.8439,4,load_factor_day,pct_change_1d,voltage_v,0.166,0.1172,0.0747,phase_cut,74.08,313.63,Dispatch three-phase inspection and validate phase current balance.,1640,PHASE_CURRENT_MISMATCH
ALT-000640,BSCM-000374,Marathahalli,2024-07-19 02:00:00,Communication Loss,Low,0.7707,Open,0.0,,,,TheftDetect-v3.0,0.693,0.771,True,0.5771,3,night_ratio,power_factor,communication_ok,0.165,0.1116,0.1088,meter_slowdown,60.0,272.84,Run accuracy test and compare against calibrated reference meter.,618,PEER_DEVIATION_LOW_USAGE
ALT-000641,BSCM-000132,BTM Layout,2023-02-24 08:00:00,PF Degradation,Medium,0.7022,Open,0.0,,,,TheftDetect-v2.1,0.6821,0.7517,False,0.5021,2,pct_change_1d,voltage_v,z_score_vs_peer,0.1253,0.1533,0.0984,meter_slowdown,64.26,143.71,Run accuracy test and compare against calibrated reference meter.,282,PEER_DEVIATION_LOW_USAGE
ALT-000642,BSCM-000499,Electronic City,2023-10-20 14:00:00,Meter Tamper,Critical,0.645,Resolved,0.0,INS-0005,2023-10-21T17:00:00,Line fault,TheftDetect-v2.1,0.7451,0.7761,True,0.6045,3,power_factor,communication_ok,load_factor_day,0.1787,0.1077,0.0629,tamper,11.41,72.48,"Inspect meter seals, terminal cover, and tamper event register.",376,METER_TAMPER_EVENT
ALT-000643,BSCM-000336,Rajajinagar,2023-06-09 16:00:00,Overcurrent,High,0.8223,Resolved,0.0,INS-0001,2023-06-10T16:00:00,Faulty firmware,TheftDetect-v2.1,0.8067,0.8528,True,0.718,4,voltage_v,z_score_vs_peer,night_ratio,0.1478,0.0919,0.1172,meter_slowdown,73.11,357.58,Run accuracy test and compare against calibrated reference meter.,612,PEER_DEVIATION_LOW_USAGE
ALT-000644,BSCM-000067,Electronic City,2023-11-01 20:00:00,Overcurrent,Low,0.6017,Investigating,0.0,INS-0005,,,TheftDetect-v2.1,0.5115,0.6266,False,0.562,1,communication_ok,load_factor_day,pct_change_1d,0.166,0.0859,0.0661,meter_slowdown,53.79,213.7,Run accuracy test and compare against calibrated reference meter.,629,PEER_DEVIATION_LOW_USAGE
ALT-000645,BSCM-000191,Yelahanka,2024-09-21 01:00:00,PF Degradation,Critical,0.7608,False Positive,0.0,INS-0003,,,TheftDetect-v3.0,0.7461,0.6393,True,0.7629,3,z_score_vs_peer,night_ratio,power_factor,0.197,0.1237,0.1225,meter_slowdown,58.77,361.99,Run accuracy test and compare against calibrated reference meter.,1098,PEER_DEVIATION_LOW_USAGE
ALT-000646,BSCM-000178,Marathahalli,2023-10-27 14:00:00,Energy Theft,Medium,0.9296,Resolved,353.5,INS-0006,2023-10-30T01:00:00,Meter bypass,TheftDetect-v2.1,0.9132,0.7191,True,0.8015,4,load_factor_day,pct_change_1d,voltage_v,0.227,0.1856,0.1044,bypass,82.37,2828.0,Dispatch inspector to verify bypass wiring and photograph service entry.,644,THEFT_BYPASS_SIGNATURE
ALT-000647,BSCM-000416,Rajajinagar,2023-11-09 01:00:00,PF Degradation,Critical,0.5537,Resolved,0.0,INS-0010,2023-11-13T01:00:00,Line fault,TheftDetect-v3.0,0.3919,0.5848,False,0.3895,1,night_ratio,power_factor,communication_ok,0.1045,0.1092,0.0695,meter_slowdown,44.83,214.2,Run accuracy test and compare against calibrated reference meter.,541,PEER_DEVIATION_LOW_USAGE
