metric_id,model_name,model_version,evaluation_date,metric_type,metric_value,dataset_size,training_date,feature_drift_psi,distribution_shift_detected,notes
MET-000732,XGBoost-v3,3.2.1,2024-04-22,precision,0.8072,54412,2024-02-20,0.0495,False,Stable performance
MET-000733,XGBoost-v3,3.2.1,2024-04-22,recall,0.6893,54412,2024-02-20,0.0495,False,Stable performance
MET-000734,XGBoost-v3,3.2.1,2024-04-22,auc_roc,0.9183,54412,2024-02-20,0.0495,False,Stable performance
MET-000735,XGBoost-v3,3.2.1,2024-04-22,rmse,2.2181,54412,2024-02-20,0.0495,False,Stable performance
MET-000736,XGBoost-v3,3.2.1,2024-04-22,coverage,0.8595,54412,2024-02-20,0.0495,False,Stable performance
MET-000737,XGBoost-v3,3.2.1,2024-04-22,latency_p99,130.9514,54412,2024-02-20,0.0495,False,Stable performance
MET-000738,XGBoost-v3,3.2.1,2024-04-22,false_positive_rate,0.1037,54412,2024-02-20,0.0495,False,Stable performance
MET-000739,TFT-v1,1.0.0,2024-04-22,mape_pct,0.0373,53970,2024-03-08,0.0762,False,Stable performance
MET-000740,TFT-v1,1.0.0,2024-04-22,f1_score,0.7482,53970,2024-03-08,0.0762,False,Stable performance
MET-000741,TFT-v1,1.0.0,2024-04-22,precision,0.8093,53970,2024-03-08,0.0762,False,Stable performance
MET-000742,TFT-v1,1.0.0,2024-04-22,recall,0.7122,53970,2024-03-08,0.0762,False,Stable performance
MET-000743,TFT-v1,1.0.0,2024-04-22,auc_roc,0.916,53970,2024-03-08,0.0762,False,Stable performance
MET-000744,TFT-v1,1.0.0,2024-04-22,rmse,2.1568,53970,2024-03-08,0.0762,False,Stable performance
MET-000745,TFT-v1,1.0.0,2024-04-22,coverage,0.8601,53970,2024-03-08,0.0762,False,Stable performance
MET-000746,TFT-v1,1.0.0,2024-04-22,latency_p99,124.9809,53970,2024-03-08,0.0762,False,Stable performance
MET-000747,TFT-v1,1.0.0,2024-04-22,false_positive_rate,0.1384,53970,2024-03-08,0.0762,False,Stable performance
MET-000748,Ensemble-v4,4.1.0,2024-04-22,mape_pct,0.039,54546,2024-03-07,0.053,False,Stable performance
MET-000749,Ensemble-v4,4.1.0,2024-04-22,f1_score,0.7742,54546,2024-03-07,0.053,False,Stable performance
MET-000750,Ensemble-v4,4.1.0,2024-04-22,precision,0.8014,54546,2024-03-07,0.053,False,Stable performance
MET-000751,Ensemble-v4,4.1.0,2024-04-22,recall,0.6778,54546,2024-03-07,0.053,False,Stable performance
MET-000752,Ensemble-v4,4.1.0,2024-04-22,auc_roc,0.8923,54546,2024-03-07,0.053,False,Stable performance
MET-000753,Ensemble-v4,4.1.0,2024-04-22,rmse,1.8586,54546,2024-03-07,0.053,False,Stable performance
MET-000754,Ensemble-v4,4.1.0,2024-04-22,coverage,0.843,54546,2024-03-07,0.053,False,Stable performance
MET-000755,Ensemble-v4,4.1.0,2024-04-22,latency_p99,138.7413,54546,2024-03-07,0.053,False,Stable performance
MET-000756,Ensemble-v4,4.1.0,2024-04-22,false_positive_rate,0.1316,54546,2024-03-07,0.053,False,Stable performance
MET-000757,TheftDetect-v2.1,2.1.5,2024-04-22,mape_pct,0.0406,54936,2024-02-21,0.038,False,Stable performance
MET-000758,TheftDetect-v2.1,2.1.5,2024-04-22,f1_score,0.7703,54936,2024-02-21,0.038,False,Stable performance
MET-000759,TheftDetect-v2.1,2.1.5,2024-04-22,precision,0.8166,54936,2024-02-21,0.038,False,Stable performance
MET-000760,TheftDetect-v2.1,2.1.5,2024-04-22,recall,0.6574,54936,2024-02-21,0.038,False,Stable performance
MET-000761,TheftDetect-v2.1,2.1.5,2024-04-22,auc_roc,0.9187,54936,2024-02-21,0.038,False,Stable performance
MET-000762,TheftDetect-v2.1,2.1.5,2024-04-22,rmse,1.9894,54936,2024-02-21,0.038,False,Stable performance
MET-000763,TheftDetect-v2.1,2.1.5,2024-04-22,coverage,0.8661,54936,2024-02-21,0.038,False,Stable performance
MET-000764,TheftDetect-v2.1,2.1.5,2024-04-22,latency_p99,141.4822,54936,2024-02-21,0.038,False,Stable performance
MET-000765,TheftDetect-v2.1,2.1.5,2024-04-22,false_positive_rate,0.1302,54936,2024-02-21,0.038,False,Stable performance
MET-000766,LSTM-v2,2.1.0,2024-04-29,mape_pct,0.0376,54273,2024-03-07,0.0778,False,Stable performance
MET-000767,LSTM-v2,2.1.0,2024-04-29,f1_score,0.7514,54273,2024-03-07,0.0778,False,Stable performance
MET-000768,LSTM-v2,2.1.0,2024-04-29,precision,0.8167,54273,2024-03-07,0.0778,False,Stable performance
MET-000769,LSTM-v2,2.1.0,2024-04-29,recall,0.6835,54273,2024-03-07,0.0778,False,Stable performance
MET-000770,LSTM-v2,2.1.0,2024-04-29,auc_roc,0.9114,54273,2024-03-07,0.0778,False,Stable performance
MET-000771,LSTM-v2,2.1.0,2024-04-29,rmse,2.2936,54273,2024-03-07,0.0778,False,Stable performance
MET-000772,LSTM-v2,2.1.0,2024-04-29,coverage,0.84,54273,2024-03-07,0.0778,False,Stable performance
MET-000773,LSTM-v2,2.1.0,2024-04-29,latency_p99,150.212,54273,2024-03-07,0.0778,False,Stable performance
MET-000774,LSTM-v2,2.1.0,2024-04-29,false_positive_rate,0.1335,54273,2024-03-07,0.0778,False,Stable performance
MET-000775,XGBoost-v3,3.2.1,2024-04-29,mape_pct,0.0398,54632,2024-02-27,0.0848,False,Stable performance
MET-000776,XGBoost-v3,3.2.1,2024-04-29,f1_score,0.757,54632,2024-02-27,0.0848,False,Stable performance
MET-000777,XGBoost-v3,3.2.1,2024-04-29,precision,0.8121,54632,2024-02-27,0.0848,False,Stable performance
MET-000778,XGBoost-v3,3.2.1,2024-04-29,recall,0.6698,54632,2024-02-27,0.0848,False,Stable performance
MET-000779,XGBoost-v3,3.2.1,2024-04-29,auc_roc,0.9046,54632,2024-02-27,0.0848,False,Stable performance
MET-000780,XGBoost-v3,3.2.1,2024-04-29,rmse,2.1661,54632,2024-02-27,0.0848,False,Stable performance
MET-000781,XGBoost-v3,3.2.1,2024-04-29,coverage,0.8498,54632,2024-02-27,0.0848,False,Stable performance
MET-000782,XGBoost-v3,3.2.1,2024-04-29,latency_p99,137.5401,54632,2024-02-27,0.0848,False,Stable performance
MET-000783,XGBoost-v3,3.2.1,2024-04-29,false_positive_rate,0.1523,54632,2024-02-27,0.0848,False,Stable performance
MET-000784,TFT-v1,1.0.0,2024-04-29,mape_pct,0.0374,54190,2024-03-15,0.0769,False,Stable performance
MET-000785,TFT-v1,1.0.0,2024-04-29,f1_score,0.7508,54190,2024-03-15,0.0769,False,Stable performance
MET-000786,TFT-v1,1.0.0,2024-04-29,precision,0.7994,54190,2024-03-15,0.0769,False,Stable performance
MET-000787,TFT-v1,1.0.0,2024-04-29,recall,0.6924,54190,2024-03-15,0.0769,False,Stable performance
MET-000788,TFT-v1,1.0.0,2024-04-29,auc_roc,0.9079,54190,2024-03-15,0.0769,False,Stable performance
MET-000789,TFT-v1,1.0.0,2024-04-29,rmse,2.1219,54190,2024-03-15,0.0769,False,Stable performance
MET-000790,TFT-v1,1.0.0,2024-04-29,coverage,0.8621,54190,2024-03-15,0.0769,False,Stable performance
MET-000791,TFT-v1,1.0.0,2024-04-29,latency_p99,143.3564,54190,2024-03-15,0.0769,False,Stable performance
MET-000792,TFT-v1,1.0.0,2024-04-29,false_positive_rate,0.1222,54190,2024-03-15,0.0769,False,Stable performance
MET-000793,Ensemble-v4,4.1.0,2024-04-29,mape_pct,0.0389,54766,2024-03-14,0.0557,False,Stable performance
MET-000794,Ensemble-v4,4.1.0,2024-04-29,f1_score,0.7686,54766,2024-03-14,0.0557,False,Stable performance
MET-000795,Ensemble-v4,4.1.0,2024-04-29,precision,0.8102,54766,2024-03-14,0.0557,False,Stable performance
MET-000796,Ensemble-v4,4.1.0,2024-04-29,recall,0.6727,54766,2024-03-14,0.0557,False,Stable performance
MET-000797,Ensemble-v4,4.1.0,2024-04-29,auc_roc,0.9108,54766,2024-03-14,0.0557,False,Stable performance
MET-000798,Ensemble-v4,4.1.0,2024-04-29,rmse,2.086,54766,2024-03-14,0.0557,False,Stable performance
MET-000799,Ensemble-v4,4.1.0,2024-04-29,coverage,0.8537,54766,2024-03-14,0.0557,False,Stable performance
MET-000800,Ensemble-v4,4.1.0,2024-04-29,latency_p99,115.3122,54766,2024-03-14,0.0557,False,Stable performance
MET-000801,Ensemble-v4,4.1.0,2024-04-29,false_positive_rate,0.1307,54766,2024-03-14,0.0557,False,Stable performance
MET-000802,TheftDetect-v2.1,2.1.5,2024-04-29,mape_pct,0.0415,55156,2024-02-28,0.1091,False,Stable performance
MET-000803,TheftDetect-v2.1,2.1.5,2024-04-29,f1_score,0.7129,55156,2024-02-28,0.1091,False,Stable performance
MET-000804,TheftDetect-v2.1,2.1.5,2024-04-29,precision,0.7999,55156,2024-02-28,0.1091,False,Stable performance
MET-000805,TheftDetect-v2.1,2.1.5,2024-04-29,recall,0.6682,55156,2024-02-28,0.1091,False,Stable performance
MET-000806,TheftDetect-v2.1,2.1.5,2024-04-29,auc_roc,0.8907,55156,2024-02-28,0.1091,False,Stable performance
MET-000807,TheftDetect-v2.1,2.1.5,2024-04-29,rmse,2.3715,55156,2024-02-28,0.1091,False,Stable performance
MET-000808,TheftDetect-v2.1,2.1.5,2024-04-29,coverage,0.857,55156,2024-02-28,0.1091,False,Stable performance
MET-000809,TheftDetect-v2.1,2.1.5,2024-04-29,latency_p99,144.884,55156,2024-02-28,0.1091,False,Stable performance
MET-000810,TheftDetect-v2.1,2.1.5,2024-04-29,false_positive_rate,0.14,55156,2024-02-28,0.1091,False,Stable performance
MET-000811,LSTM-v2,2.1.0,2024-05-06,mape_pct,0.0363,54493,2024-03-14,0.0704,False,Stable performance
MET-000812,LSTM-v2,2.1.0,2024-05-06,f1_score,0.7635,54493,2024-03-14,0.0704,False,Stable performance
MET-000813,LSTM-v2,2.1.0,2024-05-06,precision,0.7999,54493,2024-03-14,0.0704,False,Stable performance
MET-000814,LSTM-v2,2.1.0,2024-05-06,recall,0.6918,54493,2024-03-14,0.0704,False,Stable performance
MET-000815,LSTM-v2,2.1.0,2024-05-06,auc_roc,0.8963,54493,2024-03-14,0.0704,False,Stable performance
MET-000816,LSTM-v2,2.1.0,2024-05-06,rmse,2.2906,54493,2024-03-14,0.0704,False,Stable performance
MET-000817,LSTM-v2,2.1.0,2024-05-06,coverage,0.8469,54493,2024-03-14,0.0704,False,Stable performance
MET-000818,LSTM-v2,2.1.0,2024-05-06,latency_p99,158.2635,54493,2024-03-14,0.0704,False,Stable performance
MET-000819,LSTM-v2,2.1.0,2024-05-06,false_positive_rate,0.143,54493,2024-03-14,0.0704,False,Stable performance
MET-000820,XGBoost-v3,3.2.1,2024-05-06,mape_pct,0.0429,54852,2024-03-05,0.0936,False,Stable performance
MET-000821,XGBoost-v3,3.2.1,2024-05-06,f1_score,0.7506,54852,2024-03-05,0.0936,False,Stable performance
MET-000822,XGBoost-v3,3.2.1,2024-05-06,precision,0.8153,54852,2024-03-05,0.0936,False,Stable performance
MET-000823,XGBoost-v3,3.2.1,2024-05-06,recall,0.6719,54852,2024-03-05,0.0936,False,Stable performance
MET-000824,XGBoost-v3,3.2.1,2024-05-06,auc_roc,0.8859,54852,2024-03-05,0.0936,False,Stable performance
MET-000825,XGBoost-v3,3.2.1,2024-05-06,rmse,1.6633,54852,2024-03-05,0.0936,False,Stable performance
MET-000826,XGBoost-v3,3.2.1,2024-05-06,coverage,0.8504,54852,2024-03-05,0.0936,False,Stable performance
MET-000827,XGBoost-v3,3.2.1,2024-05-06,latency_p99,140.2024,54852,2024-03-05,0.0936,False,Stable performance
MET-000828,XGBoost-v3,3.2.1,2024-05-06,false_positive_rate,0.1402,54852,2024-03-05,0.0936,False,Stable performance
MET-000829,TFT-v1,1.0.0,2024-05-06,mape_pct,0.0428,54410,2024-03-22,0.0969,False,Stable performance
MET-000830,TFT-v1,1.0.0,2024-05-06,f1_score,0.749,54410,2024-03-22,0.0969,False,Stable performance
MET-000831,TFT-v1,1.0.0,2024-05-06,precision,0.7985,54410,2024-03-22,0.0969,False,Stable performance
MET-000832,TFT-v1,1.0.0,2024-05-06,recall,0.6935,54410,2024-03-22,0.0969,False,Stable performance
MET-000833,TFT-v1,1.0.0,2024-05-06,auc_roc,0.8737,54410,2024-03-22,0.0969,False,Stable performance
MET-000834,TFT-v1,1.0.0,2024-05-06,rmse,2.209,54410,2024-03-22,0.0969,False,Stable performance
MET-000835,TFT-v1,1.0.0,2024-05-06,coverage,0.849,54410,2024-03-22,0.0969,False,Stable performance
MET-000836,TFT-v1,1.0.0,2024-05-06,latency_p99,153.7721,54410,2024-03-22,0.0969,False,Stable performance
MET-000837,TFT-v1,1.0.0,2024-05-06,false_positive_rate,0.1222,54410,2024-03-22,0.0969,False,Stable performance
MET-000838,Ensemble-v4,4.1.0,2024-05-06,mape_pct,0.0435,54986,2024-03-21,0.1089,False,Stable performance
MET-000839,Ensemble-v4,4.1.0,2024-05-06,f1_score,0.7304,54986,2024-03-21,0.1089,False,Stable performance
MET-000840,Ensemble-v4,4.1.0,2024-05-06,precision,0.7987,54986,2024-03-21,0.1089,False,Stable performance
MET-000841,Ensemble-v4,4.1.0,2024-05-06,recall,0.6648,54986,2024-03-21,0.1089,False,Stable performance
MET-000842,Ensemble-v4,4.1.0,2024-05-06,auc_roc,0.9064,54986,2024-03-21,0.1089,False,Stable performance
MET-000843,Ensemble-v4,4.1.0,2024-05-06,rmse,2.3587,54986,2024-03-21,0.1089,False,Stable performance
MET-000844,Ensemble-v4,4.1.0,2024-05-06,coverage,0.8494,54986,2024-03-21,0.1089,False,Stable performance
MET-000845,Ensemble-v4,4.1.0,2024-05-06,latency_p99,127.0357,54986,2024-03-21,0.1089,False,Stable performance
MET-000846,Ensemble-v4,4.1.0,2024-05-06,false_positive_rate,0.14,54986,2024-03-21,0.1089,False,Stable performance
MET-000847,TheftDetect-v2.1,2.1.5,2024-05-06,mape_pct,0.0347,55376,2024-03-06,0.0943,False,Stable performance
MET-000848,TheftDetect-v2.1,2.1.5,2024-05-06,f1_score,0.7334,55376,2024-03-06,0.0943,False,Stable performance
MET-000849,TheftDetect-v2.1,2.1.5,2024-05-06,precision,0.8083,55376,2024-03-06,0.0943,False,Stable performance
MET-000850,TheftDetect-v2.1,2.1.5,2024-05-06,recall,0.6519,55376,2024-03-06,0.0943,False,Stable performance
MET-000851,TheftDetect-v2.1,2.1.5,2024-05-06,auc_roc,0.9173,55376,2024-03-06,0.0943,False,Stable performance
MET-000852,TheftDetect-v2.1,2.1.5,2024-05-06,rmse,2.0555,55376,2024-03-06,0.0943,False,Stable performance
MET-000853,TheftDetect-v2.1,2.1.5,2024-05-06,coverage,0.8525,55376,2024-03-06,0.0943,False,Stable performance
MET-000854,TheftDetect-v2.1,2.1.5,2024-05-06,latency_p99,138.8849,55376,2024-03-06,0.0943,False,Stable performance
MET-000855,TheftDetect-v2.1,2.1.5,2024-05-06,false_positive_rate,0.1197,55376,2024-03-06,0.0943,False,Stable performance
MET-000856,LSTM-v2,2.1.0,2024-05-13,mape_pct,0.0359,54713,2024-03-21,0.042,False,Stable performance
MET-000857,LSTM-v2,2.1.0,2024-05-13,f1_score,0.7582,54713,2024-03-21,0.042,False,Stable performance
MET-000858,LSTM-v2,2.1.0,2024-05-13,precision,0.8138,54713,2024-03-21,0.042,False,Stable performance
MET-000859,LSTM-v2,2.1.0,2024-05-13,recall,0.6811,54713,2024-03-21,0.042,False,Stable performance
MET-000860,LSTM-v2,2.1.0,2024-05-13,auc_roc,0.9076,54713,2024-03-21,0.042,False,Stable performance
MET-000861,LSTM-v2,2.1.0,2024-05-13,rmse,2.2107,54713,2024-03-21,0.042,False,Stable performance
MET-000862,LSTM-v2,2.1.0,2024-05-13,coverage,0.8523,54713,2024-03-21,0.042,False,Stable performance
MET-000863,LSTM-v2,2.1.0,2024-05-13,latency_p99,121.9346,54713,2024-03-21,0.042,False,Stable performance
MET-000864,LSTM-v2,2.1.0,2024-05-13,false_positive_rate,0.1009,54713,2024-03-21,0.042,False,Stable performance
MET-000865,XGBoost-v3,3.2.1,2024-05-13,mape_pct,0.0407,55072,2024-03-12,0.0931,False,Stable performance
MET-000866,XGBoost-v3,3.2.1,2024-05-13,f1_score,0.7495,55072,2024-03-12,0.0931,False,Stable performance
MET-000867,XGBoost-v3,3.2.1,2024-05-13,precision,0.8082,55072,2024-03-12,0.0931,False,Stable performance
MET-000868,XGBoost-v3,3.2.1,2024-05-13,recall,0.6719,55072,2024-03-12,0.0931,False,Stable performance
MET-000869,XGBoost-v3,3.2.1,2024-05-13,auc_roc,0.8858,55072,2024-03-12,0.0931,False,Stable performance
MET-000870,XGBoost-v3,3.2.1,2024-05-13,rmse,2.2379,55072,2024-03-12,0.0931,False,Stable performance
MET-000871,XGBoost-v3,3.2.1,2024-05-13,coverage,0.8509,55072,2024-03-12,0.0931,False,Stable performance
MET-000872,XGBoost-v3,3.2.1,2024-05-13,latency_p99,138.2348,55072,2024-03-12,0.0931,False,Stable performance
MET-000873,XGBoost-v3,3.2.1,2024-05-13,false_positive_rate,0.1211,55072,2024-03-12,0.0931,False,Stable performance
MET-000874,TFT-v1,1.0.0,2024-05-13,mape_pct,0.039,54630,2024-03-29,0.0816,False,Stable performance
MET-000875,TFT-v1,1.0.0,2024-05-13,f1_score,0.7561,54630,2024-03-29,0.0816,False,Stable performance
MET-000876,TFT-v1,1.0.0,2024-05-13,precision,0.826,54630,2024-03-29,0.0816,False,Stable performance
MET-000877,TFT-v1,1.0.0,2024-05-13,recall,0.6913,54630,2024-03-29,0.0816,False,Stable performance
MET-000878,TFT-v1,1.0.0,2024-05-13,auc_roc,0.9057,54630,2024-03-29,0.0816,False,Stable performance
MET-000879,TFT-v1,1.0.0,2024-05-13,rmse,2.1162,54630,2024-03-29,0.0816,False,Stable performance
MET-000880,TFT-v1,1.0.0,2024-05-13,coverage,0.8373,54630,2024-03-29,0.0816,False,Stable performance
MET-000881,TFT-v1,1.0.0,2024-05-13,latency_p99,124.9995,54630,2024-03-29,0.0816,False,Stable performance
MET-000882,TFT-v1,1.0.0,2024-05-13,false_positive_rate,0.1182,54630,2024-03-29,0.0816,False,Stable performance
MET-000883,Ensemble-v4,4.1.0,2024-05-13,mape_pct,0.0392,55206,2024-03-28,0.0911,False,Stable performance
MET-000884,Ensemble-v4,4.1.0,2024-05-13,f1_score,0.7671,55206,2024-03-28,0.0911,False,Stable performance
MET-000885,Ensemble-v4,4.1.0,2024-05-13,precision,0.8069,55206,2024-03-28,0.0911,False,Stable performance
MET-000886,Ensemble-v4,4.1.0,2024-05-13,recall,0.6963,55206,2024-03-28,0.0911,False,Stable performance
MET-000887,Ensemble-v4,4.1.0,2024-05-13,auc_roc,0.8959,55206,2024-03-28,0.0911,False,Stable performance
MET-000888,Ensemble-v4,4.1.0,2024-05-13,rmse,2.2213,55206,2024-03-28,0.0911,False,Stable performance
MET-000889,Ensemble-v4,4.1.0,2024-05-13,coverage,0.8555,55206,2024-03-28,0.0911,False,Stable performance
MET-000890,Ensemble-v4,4.1.0,2024-05-13,latency_p99,139.3513,55206,2024-03-28,0.0911,False,Stable performance
MET-000891,Ensemble-v4,4.1.0,2024-05-13,false_positive_rate,0.1392,55206,2024-03-28,0.0911,False,Stable performance
MET-000892,TheftDetect-v2.1,2.1.5,2024-05-13,mape_pct,0.0375,55596,2024-03-13,0.1181,False,Stable performance
MET-000893,TheftDetect-v2.1,2.1.5,2024-05-13,f1_score,0.7488,55596,2024-03-13,0.1181,False,Stable performance
MET-000894,TheftDetect-v2.1,2.1.5,2024-05-13,precision,0.7986,55596,2024-03-13,0.1181,False,Stable performance
MET-000895,TheftDetect-v2.1,2.1.5,2024-05-13,recall,0.7098,55596,2024-03-13,0.1181,False,Stable performance
MET-000896,TheftDetect-v2.1,2.1.5,2024-05-13,auc_roc,0.8925,55596,2024-03-13,0.1181,False,Stable performance
MET-000897,TheftDetect-v2.1,2.1.5,2024-05-13,rmse,2.1486,55596,2024-03-13,0.1181,False,Stable performance
MET-000898,TheftDetect-v2.1,2.1.5,2024-05-13,coverage,0.8541,55596,2024-03-13,0.1181,False,Stable performance
MET-000899,TheftDetect-v2.1,2.1.5,2024-05-13,latency_p99,147.2208,55596,2024-03-13,0.1181,False,Stable performance
MET-000900,TheftDetect-v2.1,2.1.5,2024-05-13,false_positive_rate,0.1305,55596,2024-03-13,0.1181,False,Stable performance
MET-000901,LSTM-v2,2.1.0,2024-05-20,mape_pct,0.0424,54933,2024-03-28,0.0945,False,Stable performance
MET-000902,LSTM-v2,2.1.0,2024-05-20,f1_score,0.7436,54933,2024-03-28,0.0945,False,Stable performance
MET-000903,LSTM-v2,2.1.0,2024-05-20,precision,0.7989,54933,2024-03-28,0.0945,False,Stable performance
MET-000904,LSTM-v2,2.1.0,2024-05-20,recall,0.6655,54933,2024-03-28,0.0945,False,Stable performance
MET-000905,LSTM-v2,2.1.0,2024-05-20,auc_roc,0.9096,54933,2024-03-28,0.0945,False,Stable performance
MET-000906,LSTM-v2,2.1.0,2024-05-20,rmse,2.2397,54933,2024-03-28,0.0945,False,Stable performance
MET-000907,LSTM-v2,2.1.0,2024-05-20,coverage,0.8439,54933,2024-03-28,0.0945,False,Stable performance
MET-000908,LSTM-v2,2.1.0,2024-05-20,latency_p99,125.4347,54933,2024-03-28,0.0945,False,Stable performance
MET-000909,LSTM-v2,2.1.0,2024-05-20,false_positive_rate,0.1457,54933,2024-03-28,0.0945,False,Stable performance
MET-000910,XGBoost-v3,3.2.1,2024-05-20,mape_pct,0.0447,55292,2024-03-19,0.1271,False,Stable performance
MET-000911,XGBoost-v3,3.2.1,2024-05-20,f1_score,0.7484,55292,2024-03-19,0.1271,False,Stable performance
MET-000912,XGBoost-v3,3.2.1,2024-05-20,precision,0.8152,55292,2024-03-19,0.1271,False,Stable performance
MET-000913,XGBoost-v3,3.2.1,2024-05-20,recall,0.6498,55292,2024-03-19,0.1271,False,Stable performance
MET-000914,XGBoost-v3,3.2.1,2024-05-20,auc_roc,0.9023,55292,2024-03-19,0.1271,False,Stable performance
MET-000915,XGBoost-v3,3.2.1,2024-05-20,rmse,2.2672,55292,2024-03-19,0.1271,False,Stable performance
MET-000916,XGBoost-v3,3.2.1,2024-05-20,coverage,0.8478,55292,2024-03-19,0.1271,False,Stable performance
MET-000917,XGBoost-v3,3.2.1,2024-05-20,latency_p99,151.584,55292,2024-03-19,0.1271,False,Stable performance
MET-000918,XGBoost-v3,3.2.1,2024-05-20,false_positive_rate,0.1314,55292,2024-03-19,0.1271,False,Stable performance
MET-000919,TFT-v1,1.0.0,2024-05-20,mape_pct,0.0376,54850,2024-04-05,0.0891,False,Stable performance
MET-000920,TFT-v1,1.0.0,2024-05-20,f1_score,0.7279,54850,2024-04-05,0.0891,False,Stable performance
MET-000921,TFT-v1,1.0.0,2024-05-20,precision,0.8131,54850,2024-04-05,0.0891,False,Stable performance
MET-000922,TFT-v1,1.0.0,2024-05-20,recall,0.6576,54850,2024-04-05,0.0891,False,Stable performance
MET-000923,TFT-v1,1.0.0,2024-05-20,auc_roc,0.9179,54850,2024-04-05,0.0891,False,Stable performance
MET-000924,TFT-v1,1.0.0,2024-05-20,rmse,2.1312,54850,2024-04-05,0.0891,False,Stable performance
MET-000925,TFT-v1,1.0.0,2024-05-20,coverage,0.8633,54850,2024-04-05,0.0891,False,Stable performance
MET-000926,TFT-v1,1.0.0,2024-05-20,latency_p99,114.3355,54850,2024-04-05,0.0891,False,Stable performance
MET-000927,TFT-v1,1.0.0,2024-05-20,false_positive_rate,0.1334,54850,2024-04-05,0.0891,False,Stable performance
MET-000928,Ensemble-v4,4.1.0,2024-05-20,mape_pct,0.0459,55426,2024-04-04,0.1247,False,Stable performance
MET-000929,Ensemble-v4,4.1.0,2024-05-20,f1_score,0.7259,55426,2024-04-04,0.1247,False,Stable performance
MET-000930,Ensemble-v4,4.1.0,2024-05-20,precision,0.7891,55426,2024-04-04,0.1247,False,Stable performance
MET-000931,Ensemble-v4,4.1.0,2024-05-20,recall,0.6804,55426,2024-04-04,0.1247,False,Stable performance
MET-000932,Ensemble-v4,4.1.0,2024-05-20,auc_roc,0.8965,55426,2024-04-04,0.1247,False,Stable performance
MET-000933,Ensemble-v4,4.1.0,2024-05-20,rmse,2.3678,55426,2024-04-04,0.1247,False,Stable performance
